date,description,amount
2024-07-17,MCDONALDS BANGALORE,-897.42
2024-07-17,UPI-BESCOM-408079575474@icici,-1257.47
2024-07-17,UPI-DMART-787548342035@ybl,-1946.58
2024-07-18,SHELL FU 354346,-617.99
2024-07-20,DELHI METRO *22075,-320.43
2024-07-20,UPI-NOBROKER RENT-228043298227@axl,-41105.57
2024-07-21,ACH D- THIRD WAVE COFFEE-865681,-1161.50
2024-07-22,ACH D- BOOKMYSHOW-480001,-2625.64
2024-07-22,BLUE TOKA 834294,-965.09
2024-07-23,CAFE COFF 571024,-1051.57
2024-07-23,NAMMA METRO BANGALORE,-647.20
2024-07-23,OLA CABS MUMBAI,-542.69
2024-07-23,POS 6612XXXXXX9850 MCDONALDS HYDERABAD,-1113.62
2024-07-24,ACH D- BHARAT PETROLEUM-966289,-665.28
2024-07-24,BOX8 *70186,-772.04
2024-07-24,PLAYSTATION STORE *67103,-1219.54
2024-07-25,UPI/301270951395/AMAZON PRIME/oksbi,-394.19
2024-07-26,BURGER KING *93582,-690.50
2024-07-26,UPI/835900411/PUNJABI DHABA/paytm,-1509.61
2024-07-27,ACH D- STARBUCKS-468164,-616.93
2024-07-27,UPI-DELHI METRO-891136142@axl,-442.96
2024-07-27,UPI-OLA CABS-261620871134@icici,-670.52
2024-07-28,UPI-BESCOM-026261867248@icici,-3355.91
2024-07-28,UPI/652708291512/COMEDY CLUB TICKETS/oksbi,-2815.78
2024-07-29,UPI-CAFE COFFEE DAY-534152550418@axl,-1119.08
2024-07-30,DOMINOS P 952286,-12306.32
2024-07-30,POS 3977XXXXXX6368 NAMMA METRO MUMBAI,-757.31
2024-07-30,SHELL FUEL GURGAON,-533.09
2024-07-31,BLUSMART *66610,-612.66
2024-07-31,COMEDY CLUB TICKETS *62942,-4163.91
2024-07-31,POS 5932XXXXXX5795 CHATGPT PLUS CHENNAI,-1057.35
2024-07-31,STARBUCKS *51414,-2651.32
2024-08-01,BOOKMYSHOW NOIDA,-2783.07
2024-08-02,UPI-AMAZON PRIME-721531053@axl,-1252.34
2024-08-03,ACH D- PUNJABI DHABA-375398,-1223.35
2024-08-03,BHARAT P 260766,-479.33
2024-08-03,MCDONALDS MUMBAI,-1188.08
2024-08-03,SALARY CREDIT MUMBAI,187558.26
2024-08-04,GOOGLE ONE *12452,-629.42
2024-08-06,MAKEMYTRIP PUNE,-20469.27
2024-08-06,NYKAA 506793,-4519.45
2024-08-07,FRESH  254202,-989.85
2024-08-07,STARBUCKS *79378,-804.48
2024-08-08,DREAM1 459136,-1284.81
2024-08-08,POS 7882XXXXXX1633 DOMINOS PIZZA NOIDA,-989.09
2024-08-09,PAYTM INSIDER *65464,-2652.52
2024-08-09,POS 3118XXXXXX3408 PAYTM INSIDER DELHI,-1061.79
2024-08-09,POS 3255XXXXXX9545 NAMMA METRO GURGAON,-484.78
2024-08-09,UPI/586027156542/DECATHLON/ybl,-3097.54
2024-08-11,POS 2469XXXXXX3878 BLUE TOKAI MUMBAI,-1359.70
2024-08-11,POS 9265XXXXXX9826 DELHI METRO MUMBAI,-693.70
2024-08-11,UPI-PVR CINEMAS-132445894@axl,-2613.27
2024-08-12,BIG BAZAAR CHENNAI,-1805.89
2024-08-12,DREAM11 *23475,-5135.34
2024-08-12,UPI-MUMBAI LOCAL PASS-164920087771@axl,-678.95
2024-08-13,ACH D- BIG BAZAAR-223970,-2558.62
2024-08-13,UPI/010534602874/BLUE TOKAI/oksbi,-1146.65
2024-08-13,UPI/052345747/UBER/ybl,-402.65
2024-08-14,INDIAN OIL PETROL HYDERABAD,-670.59
2024-08-15,BHARAT GAS *66467,-3549.55
2024-08-15,SHELL FU 542296,-494.73
2024-08-16,POS 8946XXXXXX6024 INDANE GAS BANGALORE,-5480.11
2024-08-17,UPI/905843908190/KFC/paytm,-1042.31
2024-08-18,UPI-YOUTUBE PREMIUM-450726394@axl,-395.42
2024-08-19,SWIGGY PUNE,-924.90
2024-08-20,BHARAT GAS *52436,-2655.66
2024-08-20,POS 5239XXXXXX1737 PUNJABI DHABA DELHI,-947.31
2024-08-21,ACH D- SWIGGY-500285,-1286.41
2024-08-21,BLUE TOKAI *26819,-1750.74
2024-08-21,NAMMA M 604804,-377.92
2024-08-21,PUNJABI DHABA PUNE,-1259.53
2024-08-22,DELHI METRO CHENNAI,-621.37
2024-08-22,UPI-BLUE TOKAI-512012460@axl,-761.38
2024-08-22,UPI-UBER-817882838125@ybl,-384.23
2024-08-22,UPI/600940406/RAPIDO/paytm,-629.25
2024-08-22,UPI/600940406/RAPIDO/paytm,-629.25
2024-08-24,EATSURE *88208,-1065.69
2024-08-24,POS 1345XXXXXX8400 OLA CABS BANGALORE,-961.45
2024-08-24,UPI/959997046802/PUNJABI DHABA/ybl,-1564.07
2024-08-25,NOBROK 812265,-54887.10
2024-08-25,UPI-MICROSOFT 365-456105060@ybl,-414.97
2024-08-26,UPI-STARBUCKS-869726711@ybl,-1488.92
2024-08-29,DREAM1 141467,-1540.92
2024-08-29,EATSURE BANGALORE,-874.72
2024-08-29,KFC DELHI,-705.92
2024-08-29,UPI/274589933/DELHI METRO/ybl,-443.39
2024-08-30,BMTC BUS P 261422,-855.94
2024-08-30,INDIAN OIL PETROL 834050,-676.33
2024-08-30,MCDONALDS *66446,-1012.58
2024-08-30,NAMMA M 593240,-386.79
2024-08-30,POS 3142XXXXXX3699 GOLDS GYM DELHI,-2908.02
2024-08-31,BLUSMART 579092,-1036.74
2024-08-31,UBER 090541,-671.40
2024-08-31,UPI/044544623161/OLA CABS/paytm,-567.61
2024-09-01,UPI/722895043/BOX8/ybl,-2952.78
2024-09-02,ICLOUD 895046,-1383.95
2024-09-02,POS 6391XXXXXX8629 STEAM GAMES PUNE,-2369.64
2024-09-02,UPI-KFC-982881569660@axl,-925.66
2024-09-02,UPI-PVR CINEMAS-520350024@ybl,-3013.90
2024-09-02,UPI-YOUTUBE PREMIUM-595434635@axl,-1577.25
2024-09-03,ACH D- THIRD WAVE COFFEE-483268,-813.19
2024-09-03,HP PETROL PUMP *64277,-263.43
2024-09-03,SALARY CREDIT GURGAON,186330.50
2024-09-03,UPI/718037087754/BOX8/oksbi,-1398.79
2024-09-04,UPI-MCDONALDS-090370385@ybl,-1097.73
2024-09-05,CAFE COFFEE DAY *07445,-1095.10
2024-09-05,PLAYSTATION STOR 768214,-1681.72
2024-09-06,ACH D- OLA CABS-840809,-679.98
2024-09-06,PAYTM INSIDER *50348,-1738.63
2024-09-07,ACH D- MCDONALDS-840129,-1478.53
2024-09-07,UPI-BHARAT PETROLEUM-470517854@ybl,-301.80
2024-09-08,UPI-RENT TRANSFER LANDLORD-012046685@ybl,-27361.55
2024-09-09,DMART *61153,-3145.81
2024-09-10,ACH D- STARBUCKS-100176,-1457.53
2024-09-10,POS 4895XXXXXX2471 STARBUCKS DELHI,-1230.33
2024-09-10,UPI/830363699045/SWIGGY INSTAMART/okhdfc,-965.34
2024-09-11,ACH D- PUNJABI DHABA-554038,-922.98
2024-09-11,CHAAYOS *90999,-1877.66
2024-09-12,ACH D- JIO PREPAID-983239,-2113.01
2024-09-13,UPI/462067457363/INDIAN OIL PETROL/oksbi,-527.14
2024-09-14,POS 7008XXXXXX4836 YOUTUBE PREMIUM GURGAON,-1247.57
2024-09-16,ACH D- SWIGGY-638489,-1298.55
2024-09-16,POS 3496XXXXXX9498 STEAM GAMES HYDERABAD,-1747.18
2024-09-16,SHELL FUEL 361273,-904.54
2024-09-17,GUPTA PROVISION STORE DELHI,-1614.57
2024-09-17,POS 8608XXXXXX4310 BMTC BUS PASS PUNE,-392.12
2024-09-17,UPI/592050806/H&M/ybl,-9597.50
2024-09-18,POS 5626XXXXXX1804 INDIAN OIL PETROL PUNE,-682.93
2024-09-18,UPI/840631458625/YOUTUBE PREMIUM/okhdfc,-336.85
2024-09-19,ACH D- SHELL FUEL-803274,-381.55
2024-09-20,ACH D- INOX-369185,-2350.67
2024-09-20,POS 5327XXXXXX3141 SHELL FUEL HYDERABAD,-8503.15
2024-09-21,MYNTRA *64994,-3568.10
2024-09-21,SWIGGY 723862,-3057.55
2024-09-21,SWIGGY INSTAMART NOIDA,-1194.35
2024-09-22,POS 9651XXXXXX2793 NETFLIX BANGALORE,-1188.95
2024-09-22,UPI/766281661352/BWSSB WATER/ybl,-3238.57
2024-09-22,UPI/830200723/SWIGGY INSTAMART/okhdfc,-1435.68
2024-09-23,POS 8414XXXXXX3985 BLUE TOKAI MUMBAI,-1175.14
2024-09-24,ACH D- PUNJABI DHABA-948842,-704.94
2024-09-24,AMAZON NOIDA,-8284.17
2024-09-24,BARBEQUE NATION *03291,-656.24
2024-09-24,BOX8 *13674,-948.03
2024-09-24,MANIPAL HOSPITAL HYDERABAD,-39064.15
2024-09-24,UPI-NAMMA METRO-836874859@axl,-734.28
2024-09-24,UPI/722831648430/NAMMA METRO/paytm,-554.58
2024-09-25,BOX8 963801,-813.46
2024-09-26,ACH D- BURGER KING-801920,-1706.28
2024-09-26,UPI-NYKAA-298334353978@axl,-5715.03
2024-09-27,POS 1307XXXXXX3218 BARBEQUE NATION CHENNAI,-664.32
2024-09-27,UBER *16212,-697.54
2024-09-28,BIGBASK 992542,-1839.21
2024-09-28,POS 9847XXXXXX3206 PAYTM INSIDER MUMBAI,-6054.36
2024-09-30,INDIGO AIRLINES NOIDA,-23955.62
2024-09-30,UPI-RENT TRANSFER LANDLORD-317763351@ybl,-43964.52
2024-10-02,SHELL FUEL MUMBAI,-629.61
2024-10-03,ACH D- SOCIETY MAINTENANCE-232111,-52462.90
2024-10-03,FLIPKART CHENNAI,-10943.74
2024-10-03,SALARY CREDIT DELHI,182639.85
2024-10-04,ACH D- DELHI METRO-290924,-616.56
2024-10-05,CAFE COFFEE DAY *56373,-2657.84
2024-10-06,ACH D- CAFE COFFEE DAY-263271,-1133.09
2024-10-06,ACH D- INOX-451638,-1582.69
2024-10-06,POS 5134XXXXXX8856 OLA CABS CHENNAI,-775.11
2024-10-07,AIR INDIA HYDERABAD,-61278.91
2024-10-08,SHELL  320334,-831.45
2024-10-09,POS 5021XXXXXX2317 BHARAT PETROLEUM NOIDA,-800.29
2024-10-09,UPI/617563151358/BOX8/paytm,-943.96
2024-10-09,UPI/650169574643/DOMINOS PIZZA/ybl,-2202.05
2024-10-10,ACH D- BHARAT GAS-292073,-1628.44
2024-10-10,BHARAT GAS HYDERABAD,-1494.43
2024-10-10,POS 5159XXXXXX8553 BHARAT GAS GURGAON,-1208.81
2024-10-10,POS 5270XXXXXX1178 BHARAT GAS GURGAON,-1499.00
2024-10-10,UPI-BHARAT GAS-848971439@ybl,-1801.59
2024-10-10,UPI/621748204001/BMTC BUS PASS/okhdfc,-576.20
2024-10-11,ACH D- COMEDY CLUB TICKETS-198200,-5768.75
2024-10-13,PVR CINEMAS *38997,-2476.75
2024-10-13,SPOTIFY *17900,-1834.25
2024-10-14,ACH D- ADANI ELECTRICITY-555229,-4257.42
2024-10-14,POS 7563XXXXXX5356 CAFE COFFEE DAY BANGALORE,-1049.83
2024-10-14,UPI-KFC-352370701066@icici,-1278.78
2024-10-15,POS 2274XXXXXX9645 SHELL FUEL GURGAON,-286.22
2024-10-16,FLIPKAR 760457,-5131.22
2024-10-17,POS 4704XXXXXX8206 BOOKMYSHOW HYDERABAD,-2131.75
2024-10-17,UPI-YOUTUBE PREMIUM-513935899@ybl,-1520.08
2024-10-18,ACH D- BHARAT PETROLEUM-563300,-794.69
2024-10-18,UPI-BHARAT PETROLEUM-499413034040@axl,-488.21
2024-10-19,ACH D- BOOKMYSHOW-335500,-1462.91
2024-10-19,POS 5890XXXXXX7879 EATSURE GURGAON,-1952.11
2024-10-19,UPI/064103325424/RAPIDO/paytm,-391.04
2024-10-20,ACH D- BARBEQUE NATION-859086,-1841.55
2024-10-20,ACH D- SPOTIFY-305581,-396.49
2024-10-20,SPOTIFY 004790,-581.48
2024-10-21,ACH D- SPOTIFY-565859,-572.45
2024-10-21,POS 8019XXXXXX6044 NAMMA METRO GURGAON,-234.04
2024-10-23,RELIANCE FRESH *64891,-2625.99
2024-10-24,SPOTIFY *84464,-882.07
2024-10-24,UPI-DECATHLON-911192135@icici,-3380.83
2024-10-24,UPI-INDIAN OIL PETROL-016407908@ybl,-630.57
2024-10-24,UPI/673826524836/PUNJABI DHABA/ybl,-885.04
2024-10-25,UPI/756418843444/H&M/paytm,-12805.51
2024-10-26,ACH D- AMAZON PRIME-798964,-872.28
2024-10-26,UPI-BOOKMYSHOW-010734720395@axl,-2796.71
2024-10-26,UPI-CHAAYOS-202113731@icici,-677.40
2024-10-27,POS 8662XXXXXX5150 KFC GURGAON,-797.65
2024-10-27,PUNJABI DHABA *10032,-1299.40
2024-10-27,UPI/104687908/INDIAN OIL PETROL/ybl,-428.14
2024-10-28,POS 2045XXXXXX3965 CAFE COFFEE DAY GURGAON,-2304.58
2024-10-29,CHAAYO 325206,-1611.27
2024-10-29,UBER *07924,-503.87
2024-10-29,UPI-UBER-603098670@ybl,-725.54
2024-10-29,UPI/241442236370/BARBEQUE NATION/okhdfc,-1088.81
2024-10-30,ACH D- BHARAT PETROLEUM-718323,-1405.50
2024-10-30,BOX8 *75952,-1321.76
2024-10-30,BOX8 DELHI,-1394.52
2024-10-30,NAMMA  105209,-930.03
2024-10-30,POS 4020XXXXXX4305 H&M MUMBAI,-2826.54
2024-10-30,STARBUC 108151,-620.92
2024-10-30,UPI/708743022330/MUMBAI LOCAL PASS/paytm,-576.71
2024-10-31,SPENCERS 670821,-1356.81
2024-10-31,UPI/031044256365/BLUE TOKAI/ybl,-1538.78
2024-11-01,POS 9461XXXXXX8014 NAMMA METRO MUMBAI,-597.41
2024-11-02,SALARY CREDIT BANGALORE,185633.74
2024-11-03,ACH D- STEAM GAMES-733148,-5078.22
2024-11-03,DELHI METRO 081946,-478.28
2024-11-03,DOMINOS PIZZA NOIDA,-1720.56
2024-11-07,ACH D- MUMBAI LOCAL PASS-480503,-751.98
2024-11-07,BMTC BUS PASS *82992,-375.13
2024-11-07,POS 5061XXXXXX8897 MCDONALDS CHENNAI,-905.92
2024-11-07,UPI-HP PETROL PUMP-093911887@ybl,-1211.06
2024-11-07,UPI/410032159/TATA POWER/ybl,-1246.42
2024-11-08,HOTSTAR *34968,-371.13
2024-11-08,PVR CINEMAS *62582,-2696.81
2024-11-09,CHAAYOS DELHI,-445.34
2024-11-09,SOCIETY MAINTENANCE *17540,-63285.23
2024-11-09,UPI-KFC-588435751@axl,-476.75
2024-11-10,BMTC BUS PASS *09311,-842.47
2024-11-10,POS 6424XXXXXX9824 DREAM11 NOIDA,-5573.16
2024-11-10,RAPIDO 548625,-541.79
2024-11-10,UPI-UBER-908742972789@icici,-644.46
2024-11-10,UPI/855876602833/BOOKING.COM/paytm,-8772.08
2024-11-11,UPI-JIOMART-096329088816@axl,-1098.60
2024-11-12,SHARMA KIRAN 940141,-1925.85
2024-11-12,SWIGGY *75357,-988.95
2024-11-13,UPI/900203339/CROMA/ybl,-10238.41
2024-11-14,OLA CABS *21561,-927.20
2024-11-14,ZOMATO 618475,-950.56
2024-11-15,OLA CA 585376,-874.02
2024-11-15,UPI-VIJAY SALES-034411351881@ybl,-3580.46
2024-11-15,UPI/401237792/INDIAN OIL PETROL/oksbi,-409.79
2024-11-16,POS 2400XXXXXX2125 FLIPKART MUMBAI,-4881.43
2024-11-16,THIRD WAVE  580428,-903.62
2024-11-16,UPI-CROMA-890596369@icici,-15055.07
2024-11-17,APOLLO PHARM 086748,-2378.38
2024-11-17,UPI/920361628353/THIRD WAVE COFFEE/ybl,-1838.02
2024-11-19,INDIAN OIL PETROL *43030,-330.97
2024-11-19,UPI-YOUTUBE PREMIUM-778310430@ybl,-426.23
2024-11-20,ACH D- ACT FIBERNET-820984,-2223.68
2024-11-20,ACH D- MUMBAI LOCAL PASS-786228,-659.15
2024-11-20,MICROSOFT 365 GURGAON,-390.22
2024-11-20,UPI-BOOKMYSHOW-660884306073@ybl,-3268.66
2024-11-20,UPI/697490172/INDANE GAS/okhdfc,-4399.54
2024-11-21,FRESH VEGETABLES MART CHENNAI,-2617.39
2024-11-21,POS 1596XXXXXX4098 INOX BANGALORE,-1221.37
2024-11-22,INDIAN 714705,-523.54
2024-11-22,POS 8545XXXXXX7460 CHAAYOS NOIDA,-753.46
2024-11-23,CAFE COFFEE DAY NOIDA,-2074.74
2024-11-23,POS 4370XXXXXX3444 AJIO HYDERABAD,-9887.46
2024-11-23,UPI/329340243/MCDONALDS/oksbi,-1721.82
2024-11-24,PUNJABI 228424,-2321.46
2024-11-24,SPENCERS NOIDA,-1882.96
2024-11-25,ACH D- BLUSMART-158599,-654.46
2024-11-25,ACH D- DOMINOS PIZZA-880161,-1127.91
2024-11-25,CHATGPT PLUS CHENNAI,-1373.72
2024-11-26,POS 9014XXXXXX3022 PLAYSTATION STORE CHENNAI,-2697.26
2024-11-27,UPI-LAL PATHLABS-895116097@ybl,-3219.94
2024-11-27,UPI-RAPIDO-633152135@ybl,-962.97
2024-11-28,UPI/458758692/EATSURE/ybl,-2198.31
2024-11-29,ACH D- PAYTM INSIDER-605731,-2911.82
2024-11-29,SWIGGY 345944,-2151.17
2024-11-29,UPI-HOTSTAR-891022408@icici,-819.62
2024-11-29,UPI/295715085/SHELL FUEL/paytm,-451.99
2024-11-29,UPI/485403204/CHATGPT PLUS/okhdfc,-406.16
2024-11-30,UPI-BOX8-448738321@axl,-1426.83
2024-11-30,UPI-MCDONALDS-186447741219@axl,-1024.71
2024-12-01,ACH D- ZOMATO-819429,-841.18
2024-12-01,POS 2971XXXXXX7582 AMAZON NOIDA,-6015.26
2024-12-01,UPI/344525860/YOUTUBE PREMIUM/oksbi,-771.22
2024-12-02,ACH D- DREAM11-391539,-6360.24
2024-12-02,SALARY CREDIT HYDERABAD,181032.55
2024-12-02,UPI/487155488151/DECATHLON/ybl,-3763.70
2024-12-03,UPI-SWIGGY-531426417729@axl,-1474.19
2024-12-03,UPI/791630749/PLAYSTATION STORE/ybl,-4079.74
2024-12-04,ACH D- NETMEDS-269669,-2492.30
2024-12-04,CHAAYOS *57703,-911.38
2024-12-05,POS 1732XXXXXX8257 HP PETROL PUMP NOIDA,-560.07
2024-12-05,UPI-DOMINOS PIZZA-034613533211@axl,-718.70
2024-12-06,EATSURE *46710,-1234.00
2024-12-06,POS 4078XXXXXX8753 MUMBAI LOCAL PASS GURGAON,-758.28
2024-12-07,ACH D- AMAZON-575521,-6980.62
2024-12-07,UPI-BOX8-988296022@icici,-1520.76
2024-12-07,UPI-SHELL FUEL-265224057145@icici,-412.33
2024-12-07,UPI/891680275269/CHATGPT PLUS/ybl,-929.32
2024-12-08,ACH D- CHAAYOS-608633,-1763.24
2024-12-08,COMEDY 725040,-3619.66
2024-12-08,UPI/201788675023/FRESH VEGETABLES MART/oksbi,-1133.82
2024-12-09,UPI-INDIAN OIL PETROL-620703323668@ybl,-816.09
2024-12-09,UPI-YOUTUBE PREMIUM-649964110401@ybl,-331.04
2024-12-10,ACH D- OLA CABS-363386,-547.14
2024-12-10,BHARAT 485417,-504.56
2024-12-10,PUNJABI DHABA GURGAON,-882.33
2024-12-11,ACH D- BLUE TOKAI-807600,-997.94
2024-12-11,UPI-BLUE TOKAI-952537042087@icici,-1109.10
2024-12-13,POS 4570XXXXXX9482 BLUSMART PUNE,-595.66
2024-12-13,STARBUC 830832,-1214.08
2024-12-14,UPI/940077424/SWIGGY/ybl,-1200.37
2024-12-16,DELHI  218443,-1213.03
2024-12-16,FRESH VEGETABLES MART GURGAON,-4093.56
2024-12-16,POS 2620XXXXXX7662 SWIGGY GURGAON,-1054.24
2024-12-17,GOOGLE O 048279,-1097.07
2024-12-17,KFC 520898,-1541.51
2024-12-18,BOOKMYS 389688,-3361.30
2024-12-18,BOOKMYSHO 151204,-3385.40
2024-12-18,BOOKMYSHO 812769,-6068.28
2024-12-18,BOOKMYSHOW *67131,-4650.23
2024-12-18,BOOKMYSHOW CHENNAI,-4654.16
2024-12-18,BOOKMYSHOW PUNE,-3026.45
2024-12-18,NAMMA METRO *71133,-959.31
2024-12-18,UPI-BOOKMYSHOW-928351458006@icici,-3896.89
2024-12-19,POS 7751XXXXXX4508 BOOKMYSHOW MUMBAI,-1640.34
2024-12-19,RELIANCE FRESH *97392,-2836.27
2024-12-19,UPI-DOMINOS PIZZA-623870482576@icici,-2227.75
2024-12-20,DELHI METRO BANGALORE,-548.45
2024-12-20,UPI-BWSSB WATER-881586666@axl,-5959.87
2024-12-21,SPENCERS *77764,-2552.39
2024-12-21,UPI-HP PETROL PUMP-164325075@axl,-494.38
2024-12-22,UPI/502764581460/UBER/oksbi,-935.46
2024-12-23,ACH D- IRCTC-594584,-416.79
2024-12-23,MANIPAL HO 748330,-2273.66
2024-12-23,POS 8712XXXXXX1851 SWIGGY DELHI,-1019.85
2024-12-23,PVR CINEMAS NOIDA,-3816.84
2024-12-23,UPI/749330507048/AMAZON PRIME/okhdfc,-798.94
2024-12-24,BHARAT PE 317915,-1179.95
2024-12-25,ACH D- BHARAT PETROLEUM-503080,-710.19
2024-12-25,INDANE GAS MUMBAI,-1456.40
2024-12-27,BIGBASKET *54691,-2077.07
2024-12-27,EATSURE *85633,-1879.46
2024-12-27,POS 5072XXXXXX1971 PLAYSTATION STORE BANGALORE,-4376.34
2024-12-28,ACH D- SHELL FUEL-403791,-982.71
2024-12-28,ICLOUD 753083,-667.20
2024-12-28,POS 7778XXXXXX6691 NAMMA METRO DELHI,-1983.95
2024-12-28,UPI-DOMINOS PIZZA-257688678@axl,-2324.60
2024-12-28,UPI/752278497/RELIANCE FRESH/ybl,-1950.08
2024-12-29,PUNJABI DHABA *12281,-791.80
2024-12-29,UBER *49521,-335.66
2024-12-29,UPI/014890768/SHELL FUEL/oksbi,-1445.16
2024-12-29,UPI/200665853094/TAJ HOTELS/paytm,-211505.34
2024-12-30,INDIAN OIL  217862,-1165.06
2024-12-30,LAL PATHLABS *12822,-2364.08
2024-12-30,UPI-PANTALOONS-221361737785@icici,-1918.75
2024-12-30,UPI/987358521629/STARBUCKS/okhdfc,-1749.99
2024-12-31,BOX8 DELHI,-1499.12
2024-12-31,NYKAA *92312,-1908.97
2024-12-31,UPI/898569905241/STARBUCKS/ybl,-1428.42
2025-01-01,KFC MUMBAI,-1328.85
2025-01-02,BOOKMYSHOW 912683,-3751.79
2025-01-02,POS 9803XXXXXX4570 SHELL FUEL NOIDA,-414.91
2025-01-02,SALARY CREDIT NOIDA,189758.94
2025-01-02,SWIGGY 184058,-688.03
2025-01-02,UPI-VIJAY SALES-236651540629@axl,-2575.33
2025-01-02,UPI/446314620643/BOX8/okhdfc,-2685.00
2025-01-03,ACH D- FRESH VEGETABLES MART-427758,-1193.55
2025-01-03,ACH D- KFC-851474,-928.16
2025-01-03,OLA CABS 547981,-548.65
2025-01-04,ACH D- BOOKING.COM-503752,-27712.85
2025-01-04,POS 9788XXXXXX5806 BLUSMART MUMBAI,-902.89
2025-01-04,UPI/100174652520/CHAAYOS/okhdfc,-488.31
2025-01-05,EATSURE *36444,-2514.35
2025-01-05,POS 7493XXXXXX4467 PAYTM INSIDER PUNE,-3802.96
2025-01-07,POS 2221XXXXXX2016 ADANI ELECTRICITY PUNE,-2274.77
2025-01-07,POS 6364XXXXXX9609 MICROSOFT 365 DELHI,-999.80
2025-01-08,ACH D- INDIAN OIL PETROL-773157,-301.05
2025-01-09,ACH D- CHATGPT PLUS-534773,-209.40
2025-01-09,POS 5843XXXXXX4421 KFC NOIDA,-1467.01
2025-01-10,BLUSMART HYDERABAD,-611.43
2025-01-11,PUNJABI  722398,-1263.29
2025-01-11,UPI/717749609059/YOUTUBE PREMIUM/okhdfc,-444.08
2025-01-12,H&M MUMBAI,-2717.97
2025-01-12,HALDIRAM 045963,-677.91
2025-01-13,BWSSB W 343373,-4537.63
2025-01-13,DELHI METRO HYDERABAD,-909.26
2025-01-13,PVR CINEMAS HYDERABAD,-2861.91
2025-01-13,UPI/191586904/CHAAYOS/paytm,-2632.23
2025-01-14,CHAAYOS 948989,-1813.38
2025-01-14,MUMBAI LOCAL PASS *83887,-709.20
2025-01-15,ACH D- COMEDY CLUB TICKETS-612718,-2704.52
2025-01-15,BOX8 PUNE,-3422.99
2025-01-15,LAL PATHLAB 679270,-34778.39
2025-01-15,MUMBAI LO 025967,-444.75
2025-01-15,NAMMA METRO PUNE,-663.30
2025-01-15,UPI-DELHI METRO-976552063@icici,-707.94
2025-01-16,KFC *55757,-2584.61
2025-01-16,UPI-DOMINOS PIZZA-244171455@icici,-640.80
2025-01-17,DOMINOS PIZZA NOIDA,-1160.79
2025-01-17,INDIAN OIL PETR 085046,-653.19
2025-01-17,POS 8196XXXXXX6269 AMAZON PRIME MUMBAI,-617.41
2025-01-17,UPI-BLUE TOKAI-785541446339@ybl,-749.10
2025-01-17,UPI/792992647/PLAYSTATION STORE/paytm,-873.72
2025-01-18,PLUMBER 761703,-47607.68
2025-01-18,UPI/416685467412/SWIGGY/okhdfc,-2052.04
2025-01-19,HOTSTAR MUMBAI,-367.20
2025-01-19,KFC *00546,-1397.45
2025-01-21,ICLOUD 384769,-468.69
2025-01-22,ACH D- SWIGGY INSTAMART-403413,-3241.62
2025-01-22,POS 8515XXXXXX9337 MICROSOFT 365 GURGAON,-759.47
2025-01-24,POS 5950XXXXXX9177 SHELL FUEL BANGALORE,-722.21
2025-01-25,RELIANCE D 925198,-3239.20
2025-01-26,POS 8059XXXXXX3916 MCDONALDS PUNE,-906.71
2025-01-26,STARBU 163075,-1669.69
2025-01-27,ACH D- MEDPLUS-782073,-3184.57
2025-01-28,ACH D- KFC-211465,-28113.63
2025-01-28,INDIAN OIL PETROL *76722,-738.83
2025-01-28,UPI-INOX-551960437025@ybl,-6045.14
2025-01-29,UPI/685111505463/DMART/oksbi,-5751.09
2025-01-31,POS 2170XXXXXX6415 BHARAT PETROLEUM HYDERABAD,-697.06
2025-01-31,UPI-RAPIDO-459168273721@ybl,-598.81
2025-02-01,INDIAN OIL PETROL *63173,-371.70
2025-02-02,INDIGO AI 080350,-33986.11
2025-02-02,SALARY CREDIT MUMBAI,188940.35
2025-02-02,SPOTIFY 876223,-633.18
2025-02-02,UPI-AIRTEL POSTPAID-945009023923@axl,-2127.91
2025-02-03,CHAAYOS DELHI,-1590.93
2025-02-03,UPI/325957444417/DELHI METRO/oksbi,-158.46
2025-02-04,DOMINOS  859861,-1756.15
2025-02-05,ACH D- UBER-560135,-791.92
2025-02-05,ACT FIBERNET *94241,-2491.84
2025-02-05,INDIAN OIL PETR 631556,-777.02
2025-02-05,MILK DA 237751,-2512.51
2025-02-06,ACH D- BMTC BUS PASS-394179,-840.15
2025-02-06,POS 8835XXXXXX9511 DELHI METRO GURGAON,-707.35
2025-02-06,SPOTIFY BANGALORE,-992.58
2025-02-06,UPI/365178258/PVR CINEMAS/oksbi,-2831.74
2025-02-06,UPI/542910185/ICLOUD/oksbi,-737.31
2025-02-07,CAFE COFFEE 416109,-1652.31
2025-02-08,BLUSMART PUNE,-945.98
2025-02-08,EATSURE 179508,-1562.35
2025-02-08,NAMMA MET 267224,-1096.79
2025-02-08,SHARMA K 291839,-2714.22
2025-02-09,STARBUCKS PUNE,-1235.42
2025-02-10,BHARAT G 093452,-2789.73
2025-02-10,H&M 289730,-4130.91
2025-02-10,POS 4742XXXXXX1056 BHARAT GAS CHENNAI,-1429.25
2025-02-11,POS 2598XXXXXX4710 RELIANCE DIGITAL GURGAON,-3687.45
2025-02-11,POS 8464XXXXXX4070 KFC GURGAON,-2443.44
2025-02-12,ACH D- URBAN COMPANY-393092,-27137.76
2025-02-13,ACH D- DREAM11-583544,-925.50
