date,description,amount
2024-09-25,POS 5851XXXXXX2424 THIRD WAVE COFFEE CHENNAI,-222.56
2024-09-25,UPI-MORE SUPERMARKET-461940118320@icici,-1075.26
2024-09-26,ACH D- EATSURE-649356,-827.71
2024-09-26,ACH D- EATSURE-681537,-1099.79
2024-09-26,EATSURE DELHI,-917.29
2024-09-26,EATSURE PUNE,-1149.75
2024-09-26,EATSURE PUNE,-644.54
2024-09-26,POS 1871XXXXXX6451 EATSURE GURGAON,-779.88
2024-09-26,POS 4062XXXXXX9686 EATSURE HYDERABAD,-528.81
2024-09-26,UPI-EATSURE-933349702841@axl,-672.61
2024-09-26,UPI-RELIANCE FRESH-157077603@axl,-2418.18
2024-09-28,ACH D- AMAZON-126781,-74850.45
2024-09-28,BHARAT PETROLEUM *83240,-713.95
2024-09-28,POS 4944XXXXXX2092 SPENCERS MUMBAI,-983.69
2024-09-28,UPI/527293219/ACT FIBERNET/oksbi,-1653.04
2024-09-29,POS 3914XXXXXX7440 MILK DAIRY BOOTH PUNE,-2417.82
2024-09-29,UPI/316315863/BIG BAZAAR/paytm,-2605.45
2024-10-01,IRCTC 911894,-1826.65
2024-10-01,SHELL FUEL *68507,-2581.69
2024-10-01,STARBUCKS *10198,-912.61
2024-10-01,UPI/457821025/BURGER KING/paytm,-684.95
2024-10-02,ACH D- NYKAA-664067,-3326.67
2024-10-02,MORE SUPERMARKET GURGAON,-612.50
2024-10-02,POS 3931XXXXXX9903 EATSURE BANGALORE,-862.92
2024-10-03,SALARY CREDIT MUMBAI,110881.89
2024-10-03,UPI/532160713/NETFLIX/okhdfc,-308.69
2024-10-04,ACH D- AMAZON PRIME-273821,-350.42
2024-10-04,ACH D- BIG BAZAAR-462888,-3228.97
2024-10-04,PUNJABI DHABA *79405,-268.19
2024-10-04,THIRD WAVE COFFEE DELHI,-818.85
2024-10-04,UPI-EATSURE-321249036511@ybl,-1053.00
2024-10-05,ACH D- OLA CABS-801434,-2224.94
2024-10-05,ACH D- SWIGGY INSTAMART-241097,-3064.63
2024-10-05,BIGBAS 119831,-1296.38
2024-10-05,UPI/215855486673/PUNJABI DHABA/ybl,-435.03
2024-10-06,RAPIDO 052178,-382.17
2024-10-07,ACH D- CAFE COFFEE DAY-133223,-528.53
2024-10-08,UPI/471916380449/RAPIDO/paytm,-1469.71
2024-10-10,UPI/173135638620/OLA CABS/ybl,-983.86
2024-10-11,ACH D- DELHI METRO-402396,-1133.92
2024-10-11,POS 1441XXXXXX9611 GOOGLE ONE CHENNAI,-1155.97
2024-10-12,ACH D- AMAZON-594590,-2444.89
2024-10-12,ACH D- NAMMA METRO-629161,-926.51
2024-10-12,POS 2000XXXXXX3819 BHARAT PETROLEUM MUMBAI,-808.14
2024-10-13,BLINKIT 822774,-2607.53
2024-10-14,SPENCERS MUMBAI,-2285.82
2024-10-15,BHARAT GAS *18784,-1762.19
2024-10-15,UPI-SPENCERS-173214940@ybl,-1811.45
2024-10-17,ACT FIB 973177,-5418.14
2024-10-17,HP PETROL PUMP BANGALORE,-1568.23
2024-10-17,UPI/225217160794/ZOMATO/ybl,-596.32
2024-10-18,OLA CABS *88568,-774.99
2024-10-18,POS 3662XXXXXX6633 BHARAT GAS CHENNAI,-1763.32
2024-10-20,PAYTM INSIDER HYDERABAD,-1107.01
2024-10-20,PHARME 735956,-586.89
2024-10-20,POS 3536XXXXXX1520 BIG BAZAAR HYDERABAD,-2136.31
2024-10-23,POS 6021XXXXXX2553 PRACTO CONSULT DELHI,-891.75
2024-10-24,UPI-RAPIDO-003285692253@ybl,-1666.33
2024-10-25,MCDONA 755860,-803.68
2024-10-25,POS 9812XXXXXX3207 SPOTIFY NOIDA,-854.81
2024-10-25,UPI-NYKAA-842719356@icici,-6804.53
2024-10-26,BARBEQUE NATION *17672,-1005.59
2024-10-26,CULT FIT 030399,-1157.14
2024-10-26,UPI-MEESHO-264028820447@icici,-1458.31
2024-10-27,BLUSMART *60816,-556.37
2024-10-27,UPI-CROMA-342379747@ybl,-4773.60
2024-10-28,ACH D- IRCTC-842836,-1215.27
2024-10-28,UPI-NOBROKER RENT-496033473786@icici,-15708.13
2024-10-29,ACH D- MYNTRA-378406,-2074.18
2024-10-29,POS 6477XXXXXX3718 BHARAT PETROLEUM MUMBAI,-2166.84
2024-10-29,TATA POWE 767699,-1799.17
2024-10-30,BURGER KING MUMBAI,-673.62
2024-10-30,MORE SUPERM 146717,-2083.46
2024-10-30,POS 7114XXXXXX3341 INDIAN OIL PETROL PUNE,-1243.68
2024-10-30,UPI-PIZZA HUT-475554317701@axl,-730.93
2024-10-31,UPI-MEESHO-969038590685@icici,-4927.29
2024-11-01,GUPTA PROVISION STORE *20338,-812.08
2024-11-02,NETFLIX *69713,-612.35
2024-11-03,SALARY CREDIT NOIDA,115867.06
2024-11-04,UPI/172314041/YOUTUBE PREMIUM/paytm,-255.90
2024-11-05,UPI/220313106249/BARBEQUE NATION/oksbi,-438.34
2024-11-06,EXAM FEE N 583905,-7988.07
2024-11-07,ACH D- BLUE TOKAI-906349,-549.66
2024-11-07,ACH D- INDIAN OIL PETROL-103980,-610.66
2024-11-08,NAMMA METRO BANGALORE,-744.93
2024-11-08,UPI/942105587/AIRTEL POSTPAID/oksbi,-1089.54
2024-11-09,APOLLO PHARMACY *02853,-2084.49
2024-11-10,GUPTA PROVISION STORE *75994,-1854.81
2024-11-12,ACH D- FRESH VEGETABLES MART-522391,-489.05
2024-11-12,AMAZON 950612,-6741.89
2024-11-12,UPI-OLA CABS-019137124058@ybl,-941.70
2024-11-13,BWSSB WATER *29455,-1669.14
2024-11-13,RELIANCE DIGITAL BANGALORE,-3096.45
2024-11-15,JIOMART *78604,-2131.62
2024-11-15,URBAN COMPANY GURGAON,-21575.48
2024-11-16,GUPTA PROVISION S 657303,-1435.40
2024-11-16,POS 1571XXXXXX9997 FRESH VEGETABLES MART GURGAON,-3383.82
2024-11-16,POS 6330XXXXXX9237 BLUSMART CHENNAI,-1507.79
2024-11-16,UPI/342965273/PIZZA HUT/ybl,-975.54
2024-11-17,ACH D- ZARA-272028,-3872.91
2024-11-18,ACH D- CULT FIT-958516,-1202.77
2024-11-19,MCDONALD 122952,-605.91
2024-11-19,POS 8532XXXXXX9677 BSES RAJDHANI PUNE,-1456.58
2024-11-20,BHARAT PETROLEUM 074095,-582.28
2024-11-20,PVR CINEMA 546888,-42385.07
2024-11-20,SHARMA KIRANA HYDERABAD,-3330.47
2024-11-20,SWIGGY I 106484,-1913.63
2024-11-21,ZARA HYDERABAD,-2611.76
2024-11-22,UPI-SPENCERS-948014010925@axl,-2902.76
2024-11-24,POS 1357XXXXXX2899 MICROSOFT 365 NOIDA,-194.14
2024-11-26,UPI/771962235/MILK DAIRY BOOTH/ybl,-813.25
2024-11-26,UPI/803530825/PANTALOONS/oksbi,-4711.22
2024-11-26,ZARA CHENNAI,-5712.31
2024-11-27,ACH D- CHATGPT PLUS-705313,-326.89
2024-11-27,ACH D- HP PETROL PUMP-174454,-2286.78
2024-11-27,AIRTEL  087006,-4050.11
2024-11-27,PIZZA HUT *69398,-766.29
2024-11-28,ACH D- RAPIDO-617295,-1248.68
2024-11-28,AMAZON PRIME NOIDA,-262.63
2024-11-28,BARBEQUE NATION *75182,-1092.93
2024-11-29,BLINKIT BANGALORE,-2460.66
2024-11-29,BURGER KI 007758,-893.67
2024-11-29,FRESH VEGETABLES MART *09052,-2005.29
2024-11-29,PLAYSTATION STORE 515556,-2921.86
2024-11-29,STEAM GAME 443243,-1632.25
2024-11-30,ACH D- OYO ROOMS-858906,-17054.56
2024-12-01,BWSSB W 008048,-2625.28
2024-12-02,BWSSB W 008048,-2625.28
2024-12-02,POS 5831XXXXXX8440 JIO PREPAID BANGALORE,-3328.04
2024-12-02,SWIGGY 311496,-511.12
2024-12-02,UPI/356284937/CHATGPT PLUS/paytm,-505.23
2024-12-03,INDIAN OIL PETROL PUNE,-790.12
2024-12-03,UPI/895978802124/SOCIETY MAINTENANCE/ybl,-11486.21
2024-12-04,POS 8172XXXXXX5772 PAYTM INSIDER NOIDA,-3720.81
2024-12-04,SALARY CREDIT HYDERABAD,112651.16
2024-12-05,SPENCERS 348012,-1226.98
2024-12-06,BURGER KING 071234,-940.14
2024-12-07,UPI-PANTALOONS-918396446@icici,-3515.31
2024-12-08,ACH D- BIG BAZAAR-414290,-1252.50
2024-12-08,ACH D- NAMMA METRO-863285,-598.85
2024-12-08,THIRD WAVE COFFE 767764,-810.69
2024-12-09,DREAM11 GURGAON,-674.66
2024-12-09,POS 6135XXXXXX4323 EXAM FEE NTA HYDERABAD,-6065.87
2024-12-10,ACH D- BIG BAZAAR-629590,-2205.12
2024-12-10,POS 9803XXXXXX6473 PUNJABI DHABA NOIDA,-2889.87
2024-12-10,RAPIDO *67545,-1652.58
2024-12-12,ACH D- PAYTM INSIDER-217226,-1991.34
2024-12-12,SPOTIFY GURGAON,-623.79
2024-12-12,YOUTUBE PREMIUM *14160,-736.09
2024-12-13,ACH D- FRESH VEGETABLES MART-949387,-1166.23
2024-12-14,BARBEQUE NATION NOIDA,-1725.85
2024-12-15,BHARAT G 295258,-786.51
2024-12-15,UPI/301362293/SHELL FUEL/okhdfc,-675.58
2024-12-16,GUPTA PROVISION ST 343852,-2660.78
2024-12-17,UPI/373351308/MORE SUPERMARKET/oksbi,-3488.35
2024-12-19,MAKEMYTRIP CHENNAI,-15132.05
2024-12-19,MICROSOFT 630607,-290.01
2024-12-19,NAMMA METRO BANGALORE,-887.38
2024-12-19,PIZZA HUT NOIDA,-301.31
2024-12-19,POS 7670XXXXXX8088 HP PETROL PUMP CHENNAI,-1024.93
2024-12-20,MAKEMYTRIP CHENNAI,-15132.05
2024-12-20,UPI-BLUSMART-802277214999@ybl,-935.43
2024-12-20,UPI/318653905/RAPIDO/ybl,-1126.95
2024-12-21,MEESHO NOIDA,-3794.34
2024-12-21,SWIGGY *56365,-1173.63
2024-12-23,CROMA HYDERABAD,-5898.71
2024-12-23,UPI/321310352/BIGBASKET/okhdfc,-920.20
2024-12-24,NYKAA 068377,-2684.31
2024-12-24,UPI/747987414/ACT FIBERNET/oksbi,-1507.99
2024-12-25,BIG BAZAAR MUMBAI,-4054.79
2024-12-25,POS 7665XXXXXX2134 SPENCERS MUMBAI,-1856.79
2024-12-26,ACH D- RAPIDO-337529,-1690.59
2024-12-26,UPI-CAFE COFFEE DAY-857782866@axl,-957.43
2024-12-27,ACH D- THIRD WAVE COFFEE-275199,-467.54
2024-12-27,HP PETROL P 434670,-433.61
2024-12-27,PANTALOONS CHENNAI,-3616.08
2024-12-27,UPI/208520646845/UBER/oksbi,-501.14
2024-12-27,UPI/393896656596/BLUE TOKAI/okhdfc,-929.16
2024-12-28,MCDONALD 936027,-607.38
2024-12-30,MANIPAL HOSPITAL BANGALORE,-1642.93
2024-12-30,UPI/140627989089/CULT FIT/okhdfc,-1148.60
2024-12-30,UPI/640600491/BLINKIT/oksbi,-1978.85
2024-12-31,POS 5014XXXXXX9267 AIRTEL POSTPAID CHENNAI,-1167.03
2024-12-31,POS 9450XXXXXX7867 EXAM FEE NTA DELHI,-3516.64
2025-01-01,POS 8600XXXXXX5262 NAMMA METRO MUMBAI,-1091.49
2025-01-01,SALARY CREDIT HYDERABAD,110313.52
2025-01-01,UPI/691788750/BMTC BUS PASS/paytm,-2539.27
2025-01-02,ACH D- EATSURE-491223,-259.48
2025-01-02,NYKAA 839075,-2495.29
2025-01-02,TATA POWER *79990,-2008.03
2025-01-03,UPI/335985707946/BIG BAZAAR/okhdfc,-2817.96
2025-01-04,UBER *96415,-1050.69
2025-01-06,ACH D- JIOMART-241579,-2376.84
2025-01-06,GUPTA PROVISION STORE HYDERABAD,-1106.96
2025-01-06,MICROSOFT 365 NOIDA,-387.39
2025-01-07,ACH D- BSES RAJDHANI-135407,-1095.57
2025-01-07,UPI-VI RECHARGE-758055108@ybl,-1488.37
2025-01-08,UPI/823857816/CAFE COFFEE DAY/oksbi,-840.96
2025-01-09,CHAAYOS CHENNAI,-526.61
2025-01-09,RAPIDO 548044,-1176.96
2025-01-09,UPI/655728428812/UBER/paytm,-1939.43
2025-01-10,NAMMA ME 509789,-1267.76
2025-01-10,POS 8125XXXXXX6663 EXAM FEE NTA DELHI,-27739.19
2025-01-10,UPI/921940355805/DOMINOS PIZZA/paytm,-1091.03
2025-01-11,ACH D- BARBEQUE NATION-886940,-891.79
2025-01-12,ACH D- PANTALOONS-320638,-4189.24
2025-01-12,ACH D- PLUMBER HOME SERVICE-964514,-25716.61
2025-01-13,POS 2288XXXXXX5603 ZOMATO MUMBAI,-878.17
2025-01-14,UPI-SWIGGY INSTAMART-274397658972@ybl,-1867.58
2025-01-15,ACH D- BLUSMART-285825,-806.40
2025-01-15,UPI-SHARMA KIRANA-374349089@axl,-1325.18
2025-01-15,UPI/915824995403/BLUSMART/oksbi,-347.29
2025-01-17,COMEDY CLUB TICKETS *42207,-1316.08
2025-01-17,PRACTO CONSULT GURGAON,-1589.53
2025-01-18,UPI/326260074455/BLUE TOKAI/paytm,-374.75
2025-01-20,ACH D- NAMMA METRO-803824,-1001.98
2025-01-20,ACH D- OLA CABS-602754,-507.50
2025-01-20,RELIANCE FRESH HYDERABAD,-2707.22
2025-01-20,UPI-STEAM GAMES-907516425@icici,-1242.86
2025-01-20,UPI/287553094475/COLLEGE FEE PAYMENT/ybl,-10802.83
2025-01-21,ACH D- GUPTA PROVISION STORE-693790,-2743.47
2025-01-22,ACH D- VI RECHARGE-884572,-3113.01
2025-01-22,TATA POWER *25169,-1515.04
2025-01-23,CAFE COFFEE DAY 569610,-303.60
2025-01-23,ZOMATO 651563,-1087.92
2025-01-25,RAPIDO BANGALORE,-2498.71
2025-01-25,UPI/628756395242/BLUSMART/oksbi,-966.73
2025-01-25,VIJAY SALES BANGALORE,-2411.22
2025-01-26,UPI/032084163/EATSURE/oksbi,-1337.09
2025-01-29,UPI-AIRBNB-149474378405@icici,-8411.13
2025-01-30,GUPTA PROVISION STORE BANGALORE,-1496.69
2025-01-30,MILK DAIRY BOOTH *49010,-960.09
2025-01-30,POS 1539XXXXXX2278 SHELL FUEL DELHI,-885.84
2025-01-30,SWIGGY  337676,-3446.10
2025-01-31,RAPIDO NOIDA,-1322.07
2025-01-31,UPI/712140148/CULT FIT/oksbi,-1308.43
2025-02-01,APOLLO PHARMACY *68079,-1770.25
2025-02-01,POS 9272XXXXXX5942 STARBUCKS PUNE,-420.65
2025-02-01,STARBUCKS HYDERABAD,-610.59
2025-02-01,UBER HYDERABAD,-661.52
2025-02-02,BIGBASKET MUMBAI,-1068.16
2025-02-02,BLUSMART GURGAON,-1575.32
2025-02-02,OYO RO 561506,-67484.35
2025-02-02,POS 3752XXXXXX5045 ZARA CHENNAI,-3381.42
2025-02-03,POS 6814XXXXXX4734 JIOMART MUMBAI,-1746.79
2025-02-04,MICROSOFT 365 *63941,-417.75
2025-02-04,SALARY CREDIT PUNE,115828.04
2025-02-05,UPI/291067560742/INDANE GAS/paytm,-2766.59
2025-02-05,YOUTUBE PREMIUM DELHI,-300.89
2025-02-06,BESCOM MUMBAI,-4256.39
2025-02-06,BLUE TOKA 001843,-301.45
2025-02-06,PIZZA HUT *08810,-786.79
2025-02-07,ACH D- PUNJABI DHABA-545504,-699.05
2025-02-07,HP PETROL PUMP *56670,-1597.90
2025-02-07,UPI/918134077/OYO ROOMS/oksbi,-3852.20
2025-02-10,POS 8352XXXXXX1501 BHARAT PETROLEUM CHENNAI,-1205.48
2025-02-11,UPI-FRESH VEGETABLES MART-602364546@icici,-2319.44
2025-02-11,UPI-SWIGGY-469217402@ybl,-714.87
2025-02-12,POS 7562XXXXXX7704 ZEPTO CHENNAI,-2863.56
2025-02-13,ACH D- ZOMATO-729855,-288.51
2025-02-13,OLA CABS 723693,-470.77
2025-02-13,UPI-CULT FIT-552307882988@icici,-690.22
2025-02-13,UPI-SOCIETY MAINTENANCE-094352133649@icici,-25714.90
2025-02-13,UPI/910331062475/SWIGGY INSTAMART/ybl,-1580.86
2025-02-14,ICLOUD CHENNAI,-1040.87
2025-02-14,POS 8802XXXXXX6089 BLUE TOKAI GURGAON,-651.79
2025-02-15,ACH D- BWSSB WATER-448134,-2153.75
2025-02-15,IRCTC NOIDA,-1154.18
2025-02-16,ACH D- MANIPAL HOSPITAL-388834,-2982.76
2025-02-16,BIG BAZAAR HYDERABAD,-931.78
2025-02-16,EATSURE *69347,-339.28
2025-02-16,UPI-BLINKIT-654079234388@axl,-1053.79
2025-02-18,UPI-MORE SUPERMARKET-612584740388@axl,-2242.74
2025-02-19,UPI-COMEDY CLUB TICKETS-387602584@axl,-723.90
2025-02-20,BARBEQUE NATION DELHI,-441.69
2025-02-20,MEESHO GURGAON,-3654.23
2025-02-20,POS 1446XXXXXX8447 SHELL FUEL NOIDA,-1076.92
2025-02-20,UPI-BLINKIT-626180739@icici,-771.36
2025-02-20,VIJAY SALES *89761,-2884.22
2025-02-21,BIGBASKET PUNE,-2108.00
2025-02-22,UPI/502649547/PAYTM INSIDER/oksbi,-1690.45
2025-02-23,UPI/131415180/VIJAY SALES/oksbi,-2761.87
2025-02-25,UPI/402264693965/HALDIRAMS/paytm,-885.06
2025-02-26,PVR CINE 495738,-1191.72
2025-02-26,SPENCERS *20704,-2605.86
2025-02-26,UPI-APPLE STORE-697768308098@ybl,-4772.29
2025-02-27,SWIGGY I 994953,-1132.69
2025-02-27,UPI-INDIAN OIL PETROL-869294086@icici,-847.22
2025-03-01,INDANE GAS DELHI,-1586.65
2025-03-01,RELIANCE FRESH PUNE,-1453.95
2025-03-01,SALARY CREDIT CHENNAI,116103.69
2025-03-02,RAPIDO *84056,-1890.90
2025-03-03,MEESHO DELHI,-2781.66
2025-03-03,UPI/997265174/SWIGGY INSTAMART/okhdfc,-1063.23
2025-03-04,ACH D- BESCOM-953245,-2108.66
2025-03-04,ICLOUD NOIDA,-331.84
2025-03-04,POS 9936XXXXXX6196 ZOMATO BANGALORE,-285.02
2025-03-04,UPI-PHARMEASY-136141678@ybl,-738.27
2025-03-04,UPI/573692551/GOOGLE ONE/okhdfc,-530.97
2025-03-05,STARBUCKS *80769,-631.39
2025-03-05,UPI/562413931/ZOMATO/okhdfc,-603.69
2025-03-06,FLIPKAR 466245,-1667.05
2025-03-06,ICLOUD 419650,-550.11
2025-03-09,ACH D- INDANE GAS-680697,-2440.00
2025-03-09,JIO PREPAID GURGAON,-1418.12
2025-03-10,POS 4963XXXXXX4165 EATSURE HYDERABAD,-524.35
2025-03-11,BHARAT GAS BANGALORE,-1880.85
2025-03-12,UPI-OLA CABS-871597797@axl,-1691.29
2025-03-13,BLINKIT BANGALORE,-697.56
2025-03-14,POS 7354XXXXXX1949 SPENCERS MUMBAI,-2060.75
2025-03-14,SHELL FUEL CHENNAI,-1206.92
2025-03-15,SPENCERS *77506,-794.46
2025-03-16,ACH D- CHAAYOS-589885,-542.56
2025-03-16,BARBEQUE NATION *61942,-1282.16
2025-03-17,ADANI E 114711,-2160.11
2025-03-17,UPI-GOOGLE ONE-822476999713@axl,-515.86
2025-03-17,UPI-JIOMART-956631083@axl,-3123.09
2025-03-18,BLUSMART *41162,-712.64
2025-03-18,UPI/773521388413/DELHI METRO/okhdfc,-491.43
2025-03-19,POS 2874XXXXXX6089 LAL PATHLABS GURGAON,-2296.95
2025-03-19,UPI-INDIAN OIL PETROL-209053053@icici,-950.81
2025-03-21,MILK DAIRY BOOTH *93859,-1841.38
2025-03-23,ICLOUD 735643,-504.49
2025-03-23,UPI-NETMEDS-406855052170@axl,-1285.40
2025-03-24,IRCTC *40219,-811.14
2025-03-24,POS 4363XXXXXX6675 MILK DAIRY BOOTH CHENNAI,-904.01
2025-03-24,UPI-AMAZON-269708564@ybl,-2381.38
2025-03-25,POS 1386XXXXXX7036 CAFE COFFEE DAY BANGALORE,-437.26
2025-03-26,BMTC BUS PA 149110,-1550.12
2025-03-26,UPI/716325761/STEAM GAMES/paytm,-1469.28
2025-03-27,BARBEQUE NATION PUNE,-1286.83
2025-03-27,SWIGGY GURGAON,-949.34
2025-03-28,BOOKING.CO 221554,-16581.18
2025-03-29,UPI-SWIGGY INSTAMART-394549817@axl,-1283.71
2025-03-30,BURGER KIN 847746,-851.03
2025-03-30,POS 6470XXXXXX9974 BURGER KING BANGALORE,-1344.94
2025-03-30,UPI/872969250/INOX/oksbi,-1209.01
2025-03-31,RELIANCE DIGITAL *13621,-3265.46
2025-04-01,LIFESTYLE STO 391296,-4719.47
2025-04-01,UPI-SHARMA KIRANA-054946621652@ybl,-1740.41
2025-04-01,UPI/649625674377/GOLDS GYM/okhdfc,-1559.78
2025-04-02,ADANI ELECTRICITY *21989,-1828.61
2025-04-03,ACH D- IRCTC-381661,-1200.17
2025-04-03,MORE SUPER 612011,-2759.91
2025-04-03,UPI-MORE SUPERMARKET-931173702@icici,-1914.05
2025-04-04,SALARY CREDIT DELHI,116637.03
2025-04-04,UPI-BESCOM-200592075260@ybl,-1454.84
2025-04-05,POS 3530XXXXXX5358 RELIANCE FRESH CHENNAI,-1714.65
2025-04-06,INOX 249108,-1392.79
2025-04-06,STARBUCKS HYDERABAD,-851.56
2025-04-06,UPI-BARBEQUE NATION-705746993661@axl,-1657.07
2025-04-07,GOOGLE ONE CHENNAI,-296.03
2025-04-09,ACH D- INOX-958011,-1616.23
2025-04-09,ACH D- PUNJABI DHABA-337409,-465.39
2025-04-09,POS 2293XXXXXX8963 SPENCERS MUMBAI,-3754.16
2025-04-10,PUNJABI DHABA CHENNAI,-847.48
2025-04-11,ACH D- BIGBASKET-601403,-2106.91
2025-04-11,UPI-JIO PREPAID-707345154337@ybl,-4762.89
2025-04-12,POS 8488XXXXXX9793 BESCOM NOIDA,-3427.58
2025-04-12,RAPIDO CHENNAI,-1203.24
2025-04-13,KFC *68939,-683.24
2025-04-15,ACH D- RENT TRANSFER LANDLORD-406658,-22502.49
2025-04-15,POS 1053XXXXXX9512 GOLDS GYM GURGAON,-43464.43
2025-04-15,POS 6932XXXXXX6422 HALDIRAMS HYDERABAD,-473.25
2025-04-15,UPI-SWIGGY-890716109336@axl,-456.30
2025-04-16,PLUMBER HOME SERVICE *62699,-22864.58
2025-04-16,SHARMA KIRANA BANGALORE,-908.27
2025-04-16,UPI/648497425/SPOTIFY/okhdfc,-489.65
2025-04-17,ACH D- OYO ROOMS-488414,-14503.54
2025-04-18,BHARAT GAS MUMBAI,-2016.72
2025-04-18,POS 2622XXXXXX8381 BOOKS PUBLISHER MUMBAI,-16981.82
2025-04-20,ACH D- BLUSMART-355582,-1071.52
2025-04-20,HALDIRAMS NOIDA,-426.61
2025-04-20,NETFLI 124363,-537.65
2025-04-20,POS 1694XXXXXX6116 MUMBAI LOCAL PASS NOIDA,-1287.05
2025-04-21,IRCTC 224662,-593.45
2025-04-21,UPI/087335408160/BLUE TOKAI/oksbi,-740.64
2025-04-23,ACH D- SPENCERS-190939,-1346.72
2025-04-23,AIRTEL 043746,-3429.00
2025-04-24,UPI-BHARAT PETROLEUM-436804167@axl,-1670.87
2025-04-25,EATSURE GURGAON,-356.84
2025-04-25,HP PETROL PUMP HYDERABAD,-576.26
2025-04-25,POS 7166XXXXXX2179 GOLDS GYM CHENNAI,-87022.59
2025-04-25,ZOMATO BANGALORE,-712.45
2025-04-27,MCDONALD 355209,-433.05
2025-04-27,OLA CABS *26441,-1384.50
2025-04-29,ACH D- AMAZON-504129,-3003.59
2025-04-29,POS 7112XXXXXX7093 DELHI METRO HYDERABAD,-467.23
2025-04-30,COMEDY CLUB TICKETS *37067,-2217.22
2025-04-30,CROMA 786528,-3993.56
2025-04-30,RAPIDO 767935,-677.50
2025-04-30,UPI/189774603732/CULT FIT/paytm,-789.69
2025-04-30,UPI/308342498121/BLUSMART/oksbi,-1231.37
2025-05-01,RAPIDO *48589,-424.05
2025-05-02,POS 2042XXXXXX9630 TATA POWER CHENNAI,-1577.58
2025-05-03,LIFESTY 529511,-1639.13
2025-05-04,INDIAN OIL PETROL *88503,-1173.76
2025-05-04,PHARMEASY *46128,-1580.12
2025-05-04,SALARY CREDIT PUNE,111569.90
2025-05-05,BIGBASKE 860788,-820.70
2025-05-06,BOOKMYSHOW DELHI,-526.69
2025-05-06,GUPTA PROVISION STORE PUNE,-797.30
2025-05-06,POS 3717XXXXXX6576 PIZZA HUT NOIDA,-515.92
2025-05-07,UPI/225258987706/MCDONALDS/oksbi,-728.50
2025-05-07,UPI/375621103397/BOOKS PUBLISHER/paytm,-7424.64
2025-05-08,ACH D- OLA CABS-634128,-2472.32
2025-05-08,BIG BAZAAR *44787,-3790.45
2025-05-08,UPI-BLUE TOKAI-460660073@axl,-852.43
2025-05-09,UPI/742340544/LIFESTYLE STORES/ybl,-2108.08
2025-05-10,FLIPKA 363623,-2639.17
2025-05-10,POS 9014XXXXXX9091 SPENCERS CHENNAI,-1457.60
2025-05-10,UPI/752176512/MORE SUPERMARKET/okhdfc,-2068.36
2025-05-11,UPI/761937156900/OLA CABS/oksbi,-694.76
2025-05-12,ACH D- CROMA-535603,-64866.95
2025-05-12,SHARMA KIRANA BANGALORE,-3512.37
2025-05-12,UPI-BLUSMART-334508097165@ybl,-517.44
2025-05-12,UPI-DELHI METRO-165043259863@axl,-546.12
2025-05-12,UPI/932822153074/RELIANCE FRESH/paytm,-1613.80
2025-05-13,BSES RAJDHANI NOIDA,-2146.43
2025-05-13,IRCTC 461963,-1152.80
2025-05-13,STARBUCKS DELHI,-691.15
2025-05-14,ACH D- OLA CABS-732647,-650.27
2025-05-14,ACH D- PLAYSTATION STORE-959505,-1547.67
2025-05-14,EATSURE 172728,-539.52
2025-05-15,INDANE  935218,-2369.80
2025-05-15,POS 4810XXXXXX9550 NYKAA HYDERABAD,-2127.44
2025-05-15,ZARA *26919,-2540.23
2025-05-16,ACH D- SWIGGY-370745,-1771.85
2025-05-16,EATSURE 949429,-344.67
2025-05-16,POS 4858XXXXXX7008 CULT FIT HYDERABAD,-1853.04
2025-05-17,ACH D- BARBEQUE NATION-222485,-1075.94
2025-05-17,ACH D- VI RECHARGE-223988,-3762.53
2025-05-17,ACH D- VI RECHARGE-747154,-4657.14
2025-05-17,ACH D- VI RECHARGE-753440,-3718.66
2025-05-17,UPI-THIRD WAVE COFFEE-973388226941@icici,-633.63
2025-05-17,UPI/588701499740/STARBUCKS/paytm,-1107.13
2025-05-17,VI RECHARGE *25471,-3827.69
2025-05-17,VI RECHARGE *62415,-2530.79
2025-05-17,VI RECHARGE DELHI,-2958.16
2025-05-17,VI RECHARGE NOIDA,-5254.02
2025-05-17,VI RECHARGE NOIDA,-4211.44
2025-05-18,ACH D- GOLDS GYM-257469,-769.37
2025-05-19,UPI/874224012/ACT FIBERNET/oksbi,-1788.52
2025-05-20,PIZZA HU 030119,-471.82
2025-05-21,ACH D- AMAZON PRIME-294830,-544.48
2025-05-21,CULT FIT *16589,-780.11
2025-05-21,FRESH VEGETABLES MART *54334,-1706.54
2025-05-21,IRCTC *35243,-1092.01
2025-05-22,UPI/977279885519/RAPIDO/paytm,-1541.42
2025-05-23,ACH D- FRESH VEGETABLES MART-136929,-1139.89
2025-05-23,CAFE COFFEE DAY *45860,-526.73
2025-05-23,INDIGO AIRLINE 190548,-20057.05
2025-05-25,POS 5904XXXXXX2614 RAPIDO CHENNAI,-1318.14
2025-05-26,UPI-SHELL FUEL-246905327182@axl,-1055.74
2025-05-27,GUPTA  945921,-2145.42
2025-05-27,UPI/332480680/UBER/paytm,-1068.90
2025-05-31,CHATGPT P 885332,-723.74
2025-05-31,DOMINOS PIZZA *95307,-874.70
2025-05-31,UPI-BARBEQUE NATION-648866351@axl,-544.62
2025-06-01,HALDIRAMS *67954,-854.85
