date,description,amount
2024-08-12,UPI/007386586896/MUMBAI LOCAL PASS/okhdfc,-481.30
2024-08-14,ACT FI 820313,-1241.86
2024-08-14,MORE SUPERMARKET PUNE,-874.45
2024-08-15,BMTC BUS PASS NOIDA,-267.01
2024-08-15,UPI/162878852/EATSURE/okhdfc,-273.41
2024-08-16,BLUSMART *19156,-314.47
2024-08-16,KFC DELHI,-247.26
2024-08-16,POS 8423XXXXXX1589 OLA CABS DELHI,-145.04
2024-08-16,UPI-PLAYSTATION STORE-970827995557@axl,-976.43
2024-08-16,UPI/413167477/COMEDY CLUB TICKETS/ybl,-648.08
2024-08-17,HALDIRAMS DELHI,-105.89
2024-08-17,IRCTC *34612,-182.48
2024-08-17,STARBUCKS *02993,-502.91
2024-08-17,STARBUCKS 499503,-221.11
2024-08-18,ACH D- AIRTEL POSTPAID-130364,-1663.08
2024-08-18,KFC 266035,-312.06
2024-08-18,OLA CABS HYDERABAD,-168.05
2024-08-18,UPI-THIRD WAVE COFFEE-652160622884@axl,-812.85
2024-08-19,POS 2091XXXXXX3002 HALDIRAMS BANGALORE,-348.98
2024-08-19,POS 5910XXXXXX7577 THIRD WAVE COFFEE GURGAON,-165.31
2024-08-20,RENT TRANSFER LANDLORD MUMBAI,-8778.64
2024-08-20,UPI/234675244/JIOMART/paytm,-358.06
2024-08-20,UPI/600200718/UBER/paytm,-133.46
2024-08-21,POS 7439XXXXXX4527 BSES RAJDHANI PUNE,-1201.49
2024-08-22,UPI/404960533615/DMART/paytm,-625.32
2024-08-23,POS 8028XXXXXX4980 INDIAN OIL PETROL HYDERABAD,-140.41
2024-08-24,BURGER KING *45072,-494.83
2024-08-26,UPI-DECATHLON-491648437291@icici,-4071.96
2024-08-26,UPI/744481013/BIG BAZAAR/paytm,-2589.66
2024-08-27,SWIGGY BANGALORE,-395.59
2024-08-28,BURGER KING NOIDA,-374.14
2024-08-29,KFC BANGALORE,-267.80
2024-08-29,PAYTM INSIDER HYDERABAD,-673.02
2024-08-30,BIG BAZAAR GURGAON,-1429.59
2024-08-30,POS 9100XXXXXX4023 MORE SUPERMARKET NOIDA,-514.61
2024-08-31,UPI-BLUSMART-355259139893@icici,-96.35
2024-09-02,ACH D- TATA POWER-315894,-614.93
2024-09-02,POS 7930XXXXXX4742 INOX NOIDA,-745.65
2024-09-03,ACH D- BLUSMART-353707,-88.74
2024-09-03,BARBEQUE NATION *41449,-643.21
2024-09-03,BARBEQUE NATION *69809,-803.15
2024-09-03,BURGER KING NOIDA,-342.42
2024-09-03,UPI-BIG BAZAAR-473889121@ybl,-679.63
2024-09-03,UPI-MUMBAI LOCAL PASS-493323645559@icici,-220.91
2024-09-04,ICLOUD MUMBAI,-155.75
2024-09-04,POS 9237XXXXXX3894 NYKAA NOIDA,-1196.43
2024-09-04,SALARY CREDIT PUNE,55377.89
2024-09-05,HP PETROL PUMP DELHI,-269.10
2024-09-05,MILK DAIRY BOOTH CHENNAI,-863.72
2024-09-05,UPI-BMTC BUS PASS-078940043563@ybl,-127.96
2024-09-05,UPI/399693465/CHATGPT PLUS/ybl,-213.04
2024-09-06,STEAM GAM 203155,-394.20
2024-09-06,SWIGGY 021333,-223.88
2024-09-08,ACH D- BIGBASKET-351214,-794.77
2024-09-08,ACH D- H&M-118662,-3159.17
2024-09-08,ACH D- OLA CABS-588218,-491.91
2024-09-11,BIGBASKET PUNE,-1396.87
2024-09-11,DELHI METRO *41068,-337.46
2024-09-11,UPI-BOX8-667454531285@icici,-401.96
2024-09-12,ACH D- CROMA-968215,-2880.89
2024-09-12,ACH D- EATSURE-910027,-446.56
2024-09-15,COMEDY CLUB 207858,-686.86
2024-09-16,BLUSMAR 472881,-154.47
2024-09-16,EATSURE 456776,-323.59
2024-09-17,ACH D- OLA CABS-248523,-124.45
2024-09-17,ACH D- SONYLIV-733308,-283.00
2024-09-17,PLAYSTAT 521921,-725.54
2024-09-19,UPI-GOOGLE ONE-212373354@axl,-180.64
2024-09-19,UPI/947178443/ZOMATO/okhdfc,-306.46
2024-09-20,AJIO 017926,-1349.34
2024-09-20,UPI-THIRD WAVE COFFEE-287958352@ybl,-279.73
2024-09-21,NETMEDS DELHI,-728.01
2024-09-21,UPI-IRCTC-255330597967@icici,-182.85
2024-09-22,BURGER KING BANGALORE,-479.84
2024-09-23,ACH D- BARBEQUE NATION-699070,-371.89
2024-09-23,CAFE COFFEE DA 737814,-353.46
2024-09-23,POS 2492XXXXXX2740 BURGER KING MUMBAI,-333.22
2024-09-24,POS 4050XXXXXX8351 KFC MUMBAI,-343.70
2024-09-24,POS 5929XXXXXX4335 BMTC BUS PASS GURGAON,-197.28
2024-09-24,RAPIDO 362745,-92.52
2024-09-24,THIRD WAVE COFFEE *23015,-706.89
2024-09-25,BARBEQUE NATION 267846,-210.97
2024-09-25,UPI/354976975603/RENT TRANSFER LANDLORD/oksbi,-38600.44
2024-09-26,ACH D- DELHI METRO-446550,-165.57
2024-09-26,PIZZA H 393258,-685.97
2024-09-26,STEAM GAME 761564,-50162.97
2024-09-27,BOOKMYSHOW DELHI,-789.09
2024-09-27,POS 1863XXXXXX5698 INDANE GAS GURGAON,-1636.63
2024-09-27,SHARMA KIRANA 271601,-1601.85
2024-09-27,UPI/393640862/ADANI ELECTRICITY/ybl,-839.37
2024-09-29,ACH D- EATSURE-762912,-321.55
2024-09-29,BOX8 000799,-419.67
2024-09-29,BOX8 CHENNAI,-568.82
2024-09-29,SPOTIF 319636,-1439.57
2024-09-30,MCDONA 008368,-368.29
2024-10-01,BURGER KING *06333,-130.17
2024-10-01,EATSURE CHENNAI,-123.56
2024-10-01,KFC 703308,-214.30
2024-10-01,MEDPLUS CHENNAI,-730.17
2024-10-02,ACH D- AJIO-768567,-3108.41
2024-10-02,RENT TRANSFER LANDLOR 915845,-14045.98
2024-10-03,ACH D- BMTC BUS PASS-183175,-195.83
2024-10-03,BARBEQUE NATION GURGAON,-461.90
2024-10-04,BIGBAS 278249,-1094.91
2024-10-04,SALARY CREDIT BANGALORE,55415.58
2024-10-05,THIRD WAVE COFFEE *33791,-314.44
2024-10-07,ACH D- GUPTA PROVISION STORE-244295,-1452.10
2024-10-07,DELHI METRO PUNE,-264.23
2024-10-08,ACH D- MICROSOFT 365-477345,-331.77
2024-10-08,THIRD WAVE COFFEE DELHI,-553.24
2024-10-09,BURGER KING *20116,-551.58
2024-10-09,STEAM GA 768865,-701.13
2024-10-10,ACH D- CROMA-311230,-6005.87
2024-10-10,ACH D- DREAM11-291032,-708.56
2024-10-10,UPI-OLA CABS-046418499398@ybl,-147.98
2024-10-11,UPI-BIG BAZAAR-131290156@ybl,-951.93
2024-10-11,UPI-H&M-738385226873@ybl,-2048.74
2024-10-11,UPI-ZOMATO-531515711893@axl,-260.90
2024-10-12,INDANE 877039,-901.46
2024-10-12,UBER *93391,-230.88
2024-10-12,UPI/794665722048/SAGAR RATNA/paytm,-589.14
2024-10-13,SWIGGY INSTAMART *41573,-796.90
2024-10-14,BOX8 PUNE,-355.73
2024-10-14,UPI-MUMBAI LOCAL PASS-254472549@axl,-132.75
2024-10-16,WESTSIDE *80651,-3971.18
2024-10-17,ACT FIBERNET NOIDA,-681.33
2024-10-17,BWSSB WATER *00546,-1363.20
2024-10-17,UPI/113403695416/BOX8/paytm,-207.44
2024-10-18,BESCOM MUMBAI,-715.22
2024-10-19,POS 3225XXXXXX7065 SHELL FUEL CHENNAI,-212.56
2024-10-19,SOCIETY MAINTENANCE 598120,-8742.76
2024-10-20,BHARAT PETROL 924445,-166.07
2024-10-20,POS 7910XXXXXX2393 HALDIRAMS MUMBAI,-247.91
2024-10-20,RELIANCE FRESH *75810,-383.09
2024-10-21,UPI-CHATGPT PLUS-489804796@icici,-276.32
2024-10-21,UPI/853236619171/IRCTC/oksbi,-198.55
2024-10-22,ACH D- SWIGGY-330444,-686.30
2024-10-23,MUMBAI L 532298,-333.76
2024-10-24,ACH D- GUPTA PROVISION STORE-604832,-485.98
2024-10-25,POS 5573XXXXXX6169 APPLE STORE PUNE,-2154.17
2024-10-25,UPI-INOX-770731942@icici,-743.53
2024-10-25,UPI/869857926/TAJ HOTELS/okhdfc,-5342.44
2024-10-26,BOX8 *55870,-410.04
2024-10-27,ACH D- BMTC BUS PASS-657535,-296.93
2024-10-27,POS 8593XXXXXX2376 OLA CABS CHENNAI,-125.19
2024-10-27,UPI/263547317/INOX/paytm,-1290.27
2024-10-28,POS 4078XXXXXX7971 MCDONALDS HYDERABAD,-443.35
2024-10-29,POS 8223XXXXXX5126 EATSURE PUNE,-203.09
2024-10-29,UPI/210998249377/CHATGPT PLUS/ybl,-139.91
2024-10-29,UPI/917306240/BARBEQUE NATION/paytm,-338.69
2024-10-31,CROMA *69835,-3297.30
2024-10-31,UPI-EATSURE-872034208@ybl,-512.92
2024-10-31,UPI-INDIAN OIL PETROL-858753728@icici,-208.97
2024-11-01,APPLE S 213367,-8196.81
2024-11-01,POS 4042XXXXXX8744 BHARAT PETROLEUM DELHI,-286.25
2024-11-02,APPLE STORE CHENNAI,-5257.02
2024-11-02,BMTC BUS PASS *04372,-200.35
2024-11-04,CHAAYOS MUMBAI,-82.80
2024-11-04,POS 4919XXXXXX6489 DMART MUMBAI,-917.37
2024-11-04,SALARY CREDIT CHENNAI,54677.48
2024-11-05,ACH D- BIGBASKET-631416,-500.77
2024-11-05,ACH D- SHELL FUEL-763133,-88.19
2024-11-05,CAFE COFFEE DAY *41040,-205.47
2024-11-05,DOMINOS PIZZA *71256,-401.96
2024-11-05,KFC BANGALORE,-326.90
2024-11-05,UBER *07634,-200.50
2024-11-06,ACH D- PVR CINEMAS-394690,-813.63
2024-11-07,MUMBAI LOCAL PASS *03845,-122.09
2024-11-07,POS 7670XXXXXX2361 ZOMATO BANGALORE,-440.95
2024-11-08,BMTC BUS PASS *97990,-248.18
2024-11-08,INDANE GAS HYDERABAD,-1597.83
2024-11-08,UPI/900129174/BURGER KING/paytm,-412.06
2024-11-09,ACH D- ZOMATO-100588,-901.46
2024-11-09,WESTSIDE PUNE,-4179.66
2024-11-10,ACH D- RENT TRANSFER LANDLORD-715165,-8769.92
2024-11-11,SONYLIV *49697,-306.28
2024-11-12,DELHI METRO *64188,-139.19
2024-11-12,GOOGLE ONE MUMBAI,-361.70
2024-11-12,UPI/709612586014/BOOKMYSHOW/okhdfc,-652.85
2024-11-13,DMART *75246,-766.60
2024-11-13,UPI/195445189066/BESCOM/oksbi,-756.00
2024-11-13,UPI/852340153309/RAPIDO/okhdfc,-460.48
2024-11-14,UPI/033632984/AMAZON/oksbi,-1820.06
2024-11-15,ACH D- BOX8-646788,-544.71
2024-11-15,BURGER KI 006143,-464.40
2024-11-16,CHAAYO 524090,-480.60
2024-11-16,UPI-BARBEQUE NATION-729817608083@icici,-1421.50
2024-11-16,UPI-WESTSIDE-102064333553@icici,-1977.85
2024-11-18,ACH D- STARBUCKS-332697,-278.72
2024-11-18,UPI/320962991167/VI RECHARGE/okhdfc,-2124.68
2024-11-19,POS 7275XXXXXX4170 CAFE COFFEE DAY MUMBAI,-648.03
2024-11-19,UBER PUNE,-219.93
2024-11-19,UPI-RAPIDO-421141616948@axl,-190.18
2024-11-20,UPI-PUNJABI DHABA-143486107@icici,-519.06
2024-11-20,ZOMATO 885257,-303.26
2024-11-21,BURGER KING HYDERABAD,-362.28
2024-11-22,STARBUCKS NOIDA,-448.17
2024-11-23,POS 5902XXXXXX7338 INDIAN OIL PETROL DELHI,-562.29
2024-11-23,RAPIDO GURGAON,-136.83
2024-11-24,BHARAT PETROLEUM 576131,-154.18
2024-11-24,POS 9518XXXXXX5291 CULT FIT BANGALORE,-676.33
2024-11-25,AIRBNB *47084,-4891.11
2024-11-25,POS 9289XXXXXX2898 INDIAN OIL PETROL CHENNAI,-167.08
2024-11-26,POS 7926XXXXXX5017 BOX8 DELHI,-477.63
2024-11-27,ACH D- HP PETROL PUMP-655720,-233.20
2024-11-28,UPI-BLUE TOKAI-250182350@icici,-444.32
2024-11-28,UPI/325436441543/SPOTIFY/paytm,-298.59
2024-11-30,CULT FI 605002,-1092.60
2024-11-30,ZOMATO MUMBAI,-213.55
2024-12-01,CAFE COFFEE DAY DELHI,-438.18
2024-12-01,POS 8111XXXXXX2148 BHARAT GAS BANGALORE,-1052.34
2024-12-01,UPI-KFC-841168728230@icici,-314.50
2024-12-01,UPI-VIJAY SALES-433994652@axl,-2435.34
2024-12-02,ACH D- BURGER KING-597533,-273.73
2024-12-02,ACH D- HALDIRAMS-740245,-549.76
2024-12-03,ACH D- BHARAT PETROLEUM-666698,-262.39
2024-12-03,UPI/139575698/BMTC BUS PASS/okhdfc,-157.44
2024-12-04,ACH D- INDIAN OIL PETROL-744997,-366.33
2024-12-04,POS 2056XXXXXX3489 SONYLIV DELHI,-204.04
2024-12-04,SALARY CREDIT HYDERABAD,57491.37
2024-12-05,ACH D- MORE SUPERMARKET-189469,-855.64
2024-12-05,ACH D- MORE SUPERMARKET-695685,-844.48
2024-12-05,EATSURE *63557,-265.53
2024-12-05,MORE SUPER 565884,-850.30
2024-12-05,MORE SUPERMAR 559158,-907.76
2024-12-05,MORE SUPERMARKET HYDERABAD,-438.94
2024-12-05,POS 2426XXXXXX4021 MORE SUPERMARKET PUNE,-915.68
2024-12-05,POS 3306XXXXXX8859 MORE SUPERMARKET NOIDA,-708.87
2024-12-08,CHAAYOS *35138,-212.33
2024-12-08,IRCTC 729789,-100.79
2024-12-08,KFC 977594,-359.72
2024-12-08,POS 1136XXXXXX9079 GOOGLE ONE NOIDA,-131.86
2024-12-09,ACH D- ZOMATO-824234,-770.05
2024-12-09,POS 1580XXXXXX4047 SOCIETY MAINTENANCE NOIDA,-23208.93
2024-12-11,ACH D- ZEPTO-381646,-392.71
2024-12-11,MUMBAI LOCAL PASS CHENNAI,-197.28
2024-12-13,PLUMBER HOME SERVICE NOIDA,-19812.26
2024-12-14,UPI/905577711952/BARBEQUE NATION/oksbi,-706.92
2024-12-15,BHARAT GAS *16712,-830.43
2024-12-15,HP PETRO 733520,-268.13
2024-12-15,JIO PREPAID *83296,-596.23
2024-12-16,ACH D- DECATHLON-661436,-2136.07
2024-12-16,EATSURE NOIDA,-575.51
2024-12-16,UPI/490741796397/IRCTC/paytm,-155.46
2024-12-17,POS 6795XXXXXX7208 RELIANCE FRESH PUNE,-1068.78
2024-12-17,PUNJABI 707153,-410.95
2024-12-18,UPI/024980780/ZOMATO/paytm,-503.14
2024-12-19,BHARAT PETROLEUM HYDERABAD,-186.87
2024-12-19,SHELL FUEL CHENNAI,-221.07
2024-12-19,UPI/516720517/IRCTC/okhdfc,-424.23
2024-12-20,ACH D- DELHI METRO-775886,-306.85
2024-12-20,NAMMA ME 452309,-263.19
2024-12-20,UPI/580679016/BARBEQUE NATION/paytm,-305.35
2024-12-21,ACH D- HP PETROL PUMP-933498,-155.06
2024-12-21,ACH D- STARBUCKS-281696,-402.36
2024-12-21,UPI/872582427/CROMA/paytm,-2035.48
2024-12-21,UPI/921344372/BIGBASKET/oksbi,-647.48
2024-12-22,ACH D- THIRD WAVE COFFEE-109074,-517.87
2024-12-22,NYKAA HYDERABAD,-2804.14
2024-12-22,POS 1597XXXXXX8901 NETMEDS DELHI,-818.76
2024-12-22,UPI/671374831751/BHARAT GAS/okhdfc,-2076.47
2024-12-23,MICROSOFT 36 341513,-783.43
2024-12-23,PLAYSTATION STORE MUMBAI,-800.88
2024-12-23,POS 3672XXXXXX9951 BARBEQUE NATION GURGAON,-121.17
2024-12-23,POS 8568XXXXXX6392 RAPIDO DELHI,-119.06
2024-12-25,ACH D- RAPIDO-706754,-103.72
2024-12-25,POS 5566XXXXXX8022 BOX8 NOIDA,-305.04
2024-12-26,ACH D- FRESH VEGETABLES MART-596094,-563.88
2024-12-26,AMAZON GURGAON,-7775.26
2024-12-26,MAKEMYTRIP *85899,-13777.69
2024-12-26,POS 1482XXXXXX3061 HP PETROL PUMP PUNE,-515.13
2024-12-26,POS 5185XXXXXX7609 INOX CHENNAI,-1206.31
2024-12-26,UPI/423892053/HOTSTAR/paytm,-276.30
2024-12-28,UPI-COMEDY CLUB TICKETS-135443256@icici,-1116.66
2024-12-29,ACH D- IRCTC-571466,-199.65
2024-12-30,HALDIRAMS BANGALORE,-394.23
2024-12-31,ACH D- BOOKMYSHOW-184703,-1104.39
2024-12-31,POS 7074XXXXXX3592 NETFLIX HYDERABAD,-124.19
2025-01-01,SALARY CREDIT CHENNAI,57940.71
2025-01-02,SWIGGY INSTAMART 057394,-547.60
2025-01-03,ACH D- OLA CABS-184017,-120.24
2025-01-03,POS 8335XXXXXX9197 CHAAYOS NOIDA,-470.82
2025-01-03,UPI/756696678/RAPIDO/okhdfc,-226.05
2025-01-04,LAL PATHLABS *31092,-452.64
2025-01-04,MORE SUPERMAR 363315,-5841.83
2025-01-05,CAFE COFFE 932633,-300.88
2025-01-05,CHATGPT PLUS *27600,-168.36
2025-01-05,CHATGPT PLUS *75216,-463.35
2025-01-05,UPI-HP PETROL PUMP-051197925716@axl,-313.46
2025-01-06,ZOMATO *40101,-526.20
2025-01-07,UPI-CHAAYOS-963919869321@axl,-693.91
2025-01-08,ACH D- RELIANCE DIGITAL-708934,-757.73
2025-01-08,UPI/521134575636/HP PETROL PUMP/paytm,-312.79
2025-01-09,ACH D- KFC-293231,-342.43
2025-01-09,ADANI ELECTRICITY NOIDA,-1306.67
2025-01-09,IRCTC 044843,-152.76
2025-01-09,UPI/141124832/INDIAN OIL PETROL/ybl,-253.24
2025-01-10,PANTALOONS *53008,-2703.84
2025-01-10,RAPIDO 666363,-165.51
2025-01-10,UPI-JIOMART-478861628109@icici,-857.70
2025-01-10,UPI/808429750/NETFLIX/oksbi,-376.17
2025-01-11,ACH D- BESCOM-675248,-779.54
2025-01-11,UPI/307900454170/MUMBAI LOCAL PASS/paytm,-122.50
2025-01-11,VI RECHARGE DELHI,-1434.42
2025-01-13,ACH D- HALDIRAMS-306251,-110.74
2025-01-13,AJIO CHENNAI,-2269.70
2025-01-13,POS 8647XXXXXX4823 OYO ROOMS DELHI,-83498.55
2025-01-14,POS 6036XXXXXX7133 CHAAYOS CHENNAI,-219.19
2025-01-15,ACH D- HALDIRAMS-362260,-517.90
2025-01-16,POS 1413XXXXXX7854 BWSSB WATER BANGALORE,-1102.27
2025-01-16,UPI-THIRD WAVE COFFEE-418566901@ybl,-405.84
2025-01-17,UPI/362086655/CHAAYOS/okhdfc,-569.53
2025-01-19,POS 1429XXXXXX8384 SWIGGY INSTAMART NOIDA,-1752.28
2025-01-20,POS 2922XXXXXX4488 PLAYSTATION STORE GURGAON,-522.62
2025-01-21,UPI-ZEPTO-912721529451@icici,-799.68
2025-01-22,ACH D- STARBUCKS-324497,-771.37
2025-01-22,HP PETROL PUMP *24418,-245.66
2025-01-22,SONYLIV BANGALORE,-433.70
2025-01-22,UPI/096487780/EATSURE/oksbi,-572.01
2025-01-24,BOX8 PUNE,-362.32
2025-01-24,OLA CABS CHENNAI,-135.61
2025-01-24,RAPIDO 908656,-90.84
2025-01-24,UPI-BOX8-603335093@ybl,-291.67
2025-01-25,ACH D- HALDIRAMS-743914,-366.37
2025-01-25,JIOMAR 838532,-1013.10
2025-01-27,BLUSMART *36201,-311.90
2025-01-28,ACH D- BOOKMYSHOW-767119,-780.92
2025-01-28,POS 7144XXXXXX9453 OLA CABS GURGAON,-1137.95
2025-01-29,POS 8332XXXXXX2125 RELIANCE DIGITAL PUNE,-651.34
2025-01-30,POS 7788XXXXXX6220 KFC NOIDA,-743.36
2025-01-31,BARBEQUE NATION NOIDA,-256.68
2025-01-31,UPI/021057276343/BHARAT PETROLEUM/oksbi,-308.41
2025-02-01,BLUSMART *19303,-234.07
2025-02-02,ACH D- EATSURE-676399,-581.16
2025-02-03,AIR INDIA *54163,-5315.51
2025-02-03,POS 1585XXXXXX6963 DREAM11 PUNE,-1182.86
2025-02-03,SALARY CREDIT BANGALORE,57876.16
2025-02-04,FLIPKART *38935,-2809.84
2025-02-06,ACH D- BLUSMART-724109,-192.08
2025-02-06,ACH D- BLUSMART-724109,-192.08
2025-02-06,POS 1127XXXXXX3016 BURGER KING HYDERABAD,-616.89
2025-02-08,POS 2972XXXXXX9642 AIRTEL POSTPAID HYDERABAD,-1166.10
2025-02-08,POS 7770XXXXXX3056 FRESH VEGETABLES MART BANGALORE,-1069.77
2025-02-08,UPI-KFC-188902173@axl,-293.22
2025-02-09,UPI-KFC-188902173@axl,-293.22
2025-02-10,H&M CHENNAI,-1666.46
2025-02-10,POS 4974XXXXXX1452 RELIANCE DIGITAL CHENNAI,-2414.91
2025-02-10,STARBUCKS *11020,-584.29
2025-02-10,UPI/901324265/CHAAYOS/oksbi,-333.03
2025-02-12,ACH D- SHARMA KIRANA-186765,-933.91
2025-02-12,DMART PUNE,-943.64
2025-02-12,IRCTC MUMBAI,-138.63
2025-02-12,PLAYSTATION STORE *36793,-1186.42
2025-02-13,POS 9287XXXXXX6745 BARBEQUE NATION MUMBAI,-483.44
2025-02-13,SHELL FUEL BANGALORE,-272.64
2025-02-13,UPI/661926526416/BARBEQUE NATION/ybl,-559.53
2025-02-13,ZEPTO PUNE,-602.46
2025-02-14,PHARMEASY *09950,-786.36
2025-02-14,THIRD WAVE COFFEE *07683,-865.55
2025-02-15,CROMA PUNE,-4929.29
2025-02-15,UPI-H&M-877391879@icici,-4330.49
2025-02-15,UPI-JIOMART-405706246342@ybl,-904.88
2025-02-15,UPI/657486746/SHARMA KIRANA/paytm,-1193.30
2025-02-16,POS 4522XXXXXX1197 CHAAYOS NOIDA,-293.17
2025-02-16,UPI/145510254/RELIANCE FRESH/oksbi,-990.13
2025-02-17,THIRD WAVE COFFEE CHENNAI,-280.25
2025-02-17,UPI-YOUTUBE PREMIUM-190755812040@ybl,-393.12
2025-02-18,CHAAYOS *76547,-316.62
2025-02-18,UPI-THIRD WAVE COFFEE-386452683@axl,-565.81
2025-02-18,UPI/602652823/DELHI METRO/paytm,-403.50
2025-02-19,ACH D- HALDIRAMS-697222,-330.64
2025-02-20,IRCTC *40303,-102.72
2025-02-20,UPI-BARBEQUE NATION-396767614953@ybl,-441.17
2025-02-21,BHARAT PETROLEUM *12331,-444.10
2025-02-21,POS 9456XXXXXX2273 HP PETROL PUMP MUMBAI,-133.46
2025-02-22,UPI/984210972/GUPTA PROVISION STORE/okhdfc,-1400.20
2025-02-24,INDIAN OIL PETROL *54733,-143.52
2025-02-24,PVR CINEMAS *97091,-649.69
2025-02-24,UPI/513958576/BWSSB WATER/paytm,-382.96
2025-02-24,UPI/602457481517/INDANE GAS/ybl,-1882.02
2025-02-25,ACH D- BARBEQUE NATION-253045,-404.42
2025-02-25,ACH D- SONYLIV-280071,-316.91
2025-02-25,RELIANCE DI 766336,-2808.32
2025-02-26,UPI-GOOGLE ONE-159523470@ybl,-358.72
2025-02-27,ACH D- BHARAT PETROLEUM-676877,-352.47
2025-02-27,ACH D- KFC-693580,-847.76
2025-02-27,CHAAYOS *40897,-560.98
2025-02-27,MICROSOFT 365 *39214,-206.76
2025-02-28,INDANE GAS *85008,-624.09
2025-03-01,POS 5711XXXXXX1293 CAFE COFFEE DAY DELHI,-640.18
2025-03-02,THIRD WAVE COFFEE *80746,-214.40
2025-03-03,SALARY CREDIT PUNE,55487.77
2025-03-03,SHELL FUEL *20698,-131.18
2025-03-03,SWIGGY *60915,-338.18
2025-03-03,UPI/362022809/IRCTC/okhdfc,-290.39
2025-03-03,UPI/416621844336/CAFE COFFEE DAY/ybl,-463.19
2025-03-05,TATA POWER CHENNAI,-349.75
2025-03-06,UPI-BLUSMART-128116996@ybl,-280.96
2025-03-08,BOX8 *39090,-498.55
2025-03-08,DMART *54323,-704.79
2025-03-08,OLA CABS BANGALORE,-223.71
2025-03-08,UPI/918225163862/APPLE STORE/okhdfc,-1635.39
2025-03-09,POS 7553XXXXXX1095 PAYTM INSIDER NOIDA,-593.74
2025-03-11,CHATGPT PLUS PUNE,-336.96
2025-03-11,GUPTA PROVISION STORE *98504,-755.77
2025-03-11,POS 6849XXXXXX7161 INDIGO AIRLINES HYDERABAD,-6104.02
2025-03-11,UPI-VI RECHARGE-986451021119@ybl,-910.72
2025-03-12,BHARAT GAS *81407,-1105.65
2025-03-13,CAFE COFFEE DAY *36415,-727.93
2025-03-13,ICLOUD 734308,-166.12
2025-03-13,UPI-ZOMATO-714409398321@ybl,-851.93
2025-03-13,UPI/874962607/PVR CINEMAS/ybl,-351.09
2025-03-14,ACH D- SWIGGY INSTAMART-293089,-432.85
2025-03-15,HALDIRAMS NOIDA,-405.15
2025-03-15,STARBUCKS *49079,-776.71
2025-03-16,UPI-HP PETROL PUMP-576427077934@icici,-235.12
2025-03-16,VIJAY SALES MUMBAI,-3114.58
2025-03-17,CHAAYOS 095843,-252.17
2025-03-18,ACH D- HALDIRAMS-129184,-463.79
2025-03-18,ACH D- THIRD WAVE COFFEE-966103,-473.36
2025-03-18,OLA CABS BANGALORE,-93.65
2025-03-20,ACH D- ZEPTO-179714,-1411.87
2025-03-20,APPLE STORE HYDERABAD,-1751.95
2025-03-20,DELHI METRO 035597,-145.77
2025-03-21,CAFE COFFEE DAY CHENNAI,-471.98
2025-03-21,POS 5471XXXXXX6855 BHARAT PETROLEUM DELHI,-176.28
2025-03-21,ZOMATO 285479,-313.74
2025-03-22,ICLOUD *58461,-559.73
2025-03-22,NOBROKER RENT *11791,-23908.86
2025-03-22,OLA CAB 538741,-199.54
2025-03-23,MILK DAIRY BOOTH NOIDA,-1589.38
2025-03-23,POS 6617XXXXXX3531 WESTSIDE DELHI,-3822.14
2025-03-24,ACH D- INDANE GAS-454826,-1383.89
2025-03-24,OLA CAB 297950,-470.88
2025-03-24,THIRD WAVE COFFEE HYDERABAD,-498.97
2025-03-25,POS 3463XXXXXX6900 BLUSMART GURGAON,-154.19
2025-03-25,STARBUC 511861,-688.50
2025-03-26,ACH D- THIRD WAVE COFFEE-914642,-179.79
2025-03-26,BHARAT  640291,-793.53
2025-03-26,BHARAT PETROLEUM 587242,-210.26
2025-03-26,POS 4570XXXXXX2708 BLUSMART GURGAON,-159.74
2025-03-27,ACH D- PAYTM INSIDER-537245,-377.30
2025-03-28,UPI/942166793/CHATGPT PLUS/paytm,-235.12
2025-03-29,ACH D- MICROSOFT 365-485457,-600.71
2025-03-29,BIGBASK 291933,-1452.10
2025-03-30,BARBEQUE NATION NOIDA,-682.70
2025-03-30,INDIAN OIL 793912,-258.29
2025-03-30,IRCTC *92210,-250.35
2025-03-30,POS 7982XXXXXX7084 UBER DELHI,-194.03
2025-03-30,UPI-CROMA-648244004866@icici,-3018.58
2025-03-30,UPI-DREAM11-047242992@ybl,-574.05
2025-03-31,UPI/012302302016/PVR CINEMAS/ybl,-1092.98
2025-04-01,ACH D- COMEDY CLUB TICKETS-636180,-516.29
2025-04-01,LIFESTYLE STORES PUNE,-1633.09
2025-04-01,UPI-ADANI ELECTRICITY-389177678569@icici,-1100.84
2025-04-01,UPI/788251137210/DMART/okhdfc,-1013.22
2025-04-02,BLUSMART MUMBAI,-363.82
2025-04-02,UPI/324931861281/SWIGGY INSTAMART/ybl,-637.63
2025-04-03,ACH D- CHAAYOS-200432,-398.85
2025-04-03,SALARY CREDIT NOIDA,58587.79
2025-04-04,INDIAN OIL PETROL PUNE,-288.68
2025-04-04,INOX DELHI,-556.92
2025-04-04,POS 5001XXXXXX6651 SHELL FUEL GURGAON,-167.55
2025-04-04,TATA POWER *98376,-1316.88
2025-04-05,ACH D- LAL PATHLABS-956117,-634.31
2025-04-05,ACH D- NOBROKER RENT-689940,-21958.15
2025-04-05,BARBEQUE NATION PUNE,-641.99
2025-04-05,BURGER KING *96785,-386.75
