date,description,amount
2024-07-27,HP PETROL PUMP *66298,-780.06
2024-07-27,ZOMATO 047882,-1538.48
2024-07-28,CROMA *64598,-4669.81
2024-07-28,CROMA 335104,-1642.32
2024-07-28,POS 2558XXXXXX5681 SAGAR RATNA GURGAON,-626.01
2024-07-28,UPI/790193404/PIZZA HUT/paytm,-414.90
2024-07-29,PUNJABI DHABA 704760,-2952.52
2024-07-30,UPI-MUMBAI LOCAL PASS-638590026@ybl,-206.62
2024-07-31,BLUSMART GURGAON,-776.88
2024-07-31,UPI-BESCOM-586762101@axl,-1824.74
2024-08-01,UPI-PVR CINEMAS-417890367632@ybl,-1474.11
2024-08-03,ACH D- BLUE TOKAI-114489,-1531.39
2024-08-03,POS 9287XXXXXX9178 BMTC BUS PASS HYDERABAD,-563.02
2024-08-03,SALARY CREDIT CHENNAI,179795.86
2024-08-03,UPI-STARBUCKS-865752775@axl,-1397.19
2024-08-03,UPI/022610057582/BLUE TOKAI/paytm,-1309.47
2024-08-03,UPI/619323485949/EATSURE/okhdfc,-836.59
2024-08-04,BLUE T 976069,-2298.29
2024-08-04,CHAAYOS 927565,-1145.79
2024-08-04,STARBUCKS GURGAON,-1201.79
2024-08-04,TATA POWER BANGALORE,-2388.15
2024-08-06,POS 9025XXXXXX3274 THIRD WAVE COFFEE DELHI,-1930.10
2024-08-06,UPI-MYNTRA-962939692@ybl,-3488.97
2024-08-07,ACH D- MANIPAL HOSPITAL-456017,-1975.36
2024-08-07,ACH D- PAYTM INSIDER-360819,-3517.01
2024-08-07,MORE SUPERMARKET BANGALORE,-1698.60
2024-08-07,PLAYSTATION STORE *08750,-1320.56
2024-08-07,POS 1310XXXXXX2011 OLA CABS GURGAON,-582.65
2024-08-08,ACH D- BHARAT PETROLEUM-363158,-608.92
2024-08-09,HALDIRAMS *45566,-1040.14
2024-08-10,UPI-BMTC BUS PASS-204059753918@icici,-1207.06
2024-08-10,UPI/684444145/SAGAR RATNA/oksbi,-1126.23
2024-08-11,UBER 368749,-624.99
2024-08-12,ACH D- AJIO-567145,-1356.55
2024-08-12,COMEDY CLUB TICKETS CHENNAI,-1889.70
2024-08-12,POS 7811XXXXXX9785 SHELL FUEL DELHI,-684.47
2024-08-12,UPI-RAPIDO-112336179144@axl,-704.01
2024-08-13,POS 9727XXXXXX5240 AMAZON PRIME GURGAON,-891.73
2024-08-13,UPI-SHELL FUEL-194099719@axl,-569.99
2024-08-14,POS 1907XXXXXX1796 PUNJABI DHABA PUNE,-1526.40
2024-08-14,POS 9143XXXXXX3700 BLUE TOKAI GURGAON,-1047.29
2024-08-15,ACH D- SONYLIV-409874,-427.31
2024-08-16,UPI-ICLOUD-570224117@ybl,-1152.97
2024-08-16,UPI/003181741/SAGAR RATNA/oksbi,-1684.08
2024-08-18,ACH D- SHELL FUEL-550556,-907.08
2024-08-18,UPI-MICROSOFT 365-224560782@ybl,-552.38
2024-08-19,UPI/086260960423/BHARAT PETROLEUM/oksbi,-776.24
2024-08-20,UPI-INDIAN OIL PETROL-564047417032@axl,-290.31
2024-08-21,ACH D- INDIAN OIL PETROL-733624,-616.12
2024-08-21,UPI/315467717223/PRACTO CONSULT/oksbi,-1503.43
2024-08-22,PVR CINEMAS *41038,-2252.16
2024-08-23,IRCTC 787712,-310.09
2024-08-23,URBAN COMPANY CHENNAI,-42120.47
2024-08-24,POS 3724XXXXXX6655 BLUSMART PUNE,-451.74
2024-08-24,UPI/812138956573/BLUE TOKAI/ybl,-2556.19
2024-08-25,UPI-VIJAY SALES-818643028851@icici,-2547.30
2024-08-26,CHATGPT PLUS NOIDA,-1631.19
2024-08-26,DOMINOS PIZZA *66543,-1510.27
2024-08-26,GUPTA PROVISION STORE HYDERABAD,-1196.71
2024-08-26,POS 7139XXXXXX5538 SHELL FUEL NOIDA,-222.47
2024-08-27,ACH D- RAPIDO-349975,-861.26
2024-08-27,ACH D- VI RECHARGE-371793,-3246.32
2024-08-27,BHARAT GAS *10205,-1471.78
2024-08-27,SHELL FUEL *32691,-643.63
2024-08-27,THIRD WA 864450,-1024.93
2024-08-27,UPI-HALDIRAMS-412774577@ybl,-1166.23
2024-08-30,UPI/661156690401/VIJAY SALES/okhdfc,-3187.23
2024-08-30,UPI/701816679/RELIANCE DIGITAL/oksbi,-4015.23
2024-08-31,POS 8140XXXXXX8185 NAMMA METRO MUMBAI,-1189.08
2024-09-01,ACH D- AMAZON PRIME-705976,-532.98
2024-09-01,SALARY CREDIT GURGAON,179126.99
2024-09-02,POS 8783XXXXXX1337 AJIO MUMBAI,-5843.41
2024-09-03,BOX8 *85536,-1952.52
2024-09-04,PAYTM INSIDER NOIDA,-1378.34
2024-09-04,POS 6047XXXXXX3435 SWIGGY INSTAMART GURGAON,-1422.37
2024-09-05,ICLOUD *36673,-400.81
2024-09-05,UPI-APPLE STORE-312382531931@icici,-4824.90
2024-09-05,UPI/975920459/BURGER KING/oksbi,-1440.99
2024-09-06,ACH D- INDIAN OIL PETROL-584067,-598.83
2024-09-06,DREAM11 778480,-1739.62
2024-09-06,OLA CABS *23611,-690.39
2024-09-06,POS 7073XXXXXX5406 BMTC BUS PASS PUNE,-413.50
2024-09-07,CHAAYO 714937,-1587.25
2024-09-08,HP PETROL PUMP PUNE,-470.81
2024-09-08,PIZZA HUT *35646,-1709.41
2024-09-08,POS 9328XXXXXX2512 STARBUCKS PUNE,-1177.76
2024-09-08,UPI-STEAM GAMES-639478699@axl,-1676.65
2024-09-09,ACH D- OLA CABS-132794,-1333.58
2024-09-09,BHARAT PETROLEUM *57486,-351.92
2024-09-10,ICLOUD *74939,-5491.20
2024-09-10,UPI-BMTC BUS PASS-046487460060@ybl,-599.53
2024-09-12,RELIANCE FRESH 484278,-2249.24
2024-09-13,MORE SUPER 662814,-2452.08
2024-09-13,PLUMBER HOME SERVICE *81548,-64285.60
2024-09-14,ACH D- ZOMATO-757199,-825.43
2024-09-14,CULT FIT NOIDA,-3659.08
2024-09-14,NAMMA METRO *75177,-760.57
2024-09-15,HALDIRAM 519459,-1009.85
2024-09-15,UPI-MICROSOFT 365-096099877478@axl,-805.44
2024-09-16,ACH D- CHAAYOS-608152,-791.66
2024-09-16,ACH D- HALDIRAMS-552974,-934.39
2024-09-16,NAMMA  566183,-727.81
2024-09-16,UPI/808780400/INDIAN OIL PETROL/okhdfc,-319.78
2024-09-17,INOX 931074,-1751.95
2024-09-17,PAYTM INSIDER *77728,-1891.04
2024-09-17,POS 8531XXXXXX9267 CAFE COFFEE DAY BANGALORE,-950.29
2024-09-17,UPI/286158472188/JIOMART/okhdfc,-1762.84
2024-09-20,JIOMART *18464,-3423.21
2024-09-20,PIZZA H 775265,-1426.53
2024-09-21,ACH D- BSES RAJDHANI-274727,-2780.18
2024-09-21,ACH D- IRCTC-152212,-529.13
2024-09-21,NYKAA HYDERABAD,-3066.29
2024-09-21,OLA CABS *41714,-581.57
2024-09-21,STARBUCKS *28276,-1144.52
2024-09-22,ACH D- HP PETROL PUMP-127027,-469.83
2024-09-22,BURGER KING DELHI,-1917.00
2024-09-22,MCDONALDS *32045,-1208.20
2024-09-22,THIRD WAVE COFFEE GURGAON,-2493.36
2024-09-22,UPI-BWSSB WATER-600689217@icici,-2418.35
2024-09-22,UPI-NETMEDS-651790915@icici,-1549.90
2024-09-23,UPI/259583437783/EATSURE/paytm,-584.61
2024-09-24,COMEDY CLUB TICKETS *56233,-3083.73
2024-09-25,NAMMA METR 388703,-793.29
2024-09-25,UPI/775469430/BMTC BUS PASS/oksbi,-884.05
2024-09-26,ACH D- BLUE TOKAI-792538,-815.14
2024-09-26,POS 8175XXXXXX2968 BLUSMART CHENNAI,-715.78
2024-09-27,HALDIRAMS DELHI,-2846.05
2024-09-27,UPI-CAFE COFFEE DAY-137753014@ybl,-1088.04
2024-09-27,UPI-EATSURE-044362553106@axl,-893.05
2024-09-29,ACH D- SHELL FUEL-766725,-283.48
2024-09-29,HALDIRAMS *80819,-1911.60
2024-09-29,POS 7467XXXXXX4728 OYO ROOMS CHENNAI,-64876.80
2024-09-30,ACH D- ADANI ELECTRICITY-547202,-1765.26
2024-09-30,BHARAT P 554928,-512.30
2024-09-30,BLUSMA 324040,-553.14
2024-09-30,ZOMATO 385170,-2588.31
2024-10-01,ACH D- PANTALOONS-840063,-7648.79
2024-10-01,GOOGLE ONE *70698,-1711.11
2024-10-01,UPI/768781862768/PVR CINEMAS/ybl,-3473.52
2024-10-03,BESCOM *13965,-1082.98
2024-10-03,MUMBAI LOCAL P 592517,-704.42
2024-10-03,POS 8878XXXXXX5353 ZOMATO HYDERABAD,-423.38
2024-10-03,RENT TRANSFER LANDLORD *90254,-50787.91
2024-10-03,SALARY CREDIT NOIDA,178493.95
2024-10-04,UPI-CULT FIT-951647248573@ybl,-1693.42
2024-10-04,UPI-MYNTRA-142324196095@axl,-7676.11
2024-10-05,EATSURE MUMBAI,-1048.49
2024-10-06,POS 7936XXXXXX4397 BOOKMYSHOW MUMBAI,-1396.63
2024-10-07,BHARAT PET 059366,-375.80
2024-10-07,UPI/861403498655/BLUSMART/paytm,-307.93
2024-10-08,BMTC B 206123,-220.87
2024-10-08,RELIANCE DIGITAL *23414,-10401.89
2024-10-08,UPI-AJIO-416394309322@icici,-4612.38
2024-10-09,NAMMA M 520158,-669.26
2024-10-09,UPI-AJIO-133764975476@icici,-5915.83
2024-10-10,GOOGLE 873355,-617.14
2024-10-10,POS 9241XXXXXX7115 INDIAN OIL PETROL CHENNAI,-867.58
2024-10-12,PUNJABI DHABA *12475,-721.88
2024-10-13,ACH D- BOOKING.COM-971981,-22078.92
2024-10-13,UPI-THIRD WAVE COFFEE-532757518614@icici,-2845.04
2024-10-13,UPI/145249363/HALDIRAMS/paytm,-772.76
2024-10-14,DOMINOS PIZZ 356580,-1154.04
2024-10-14,EATSURE 441384,-1262.20
2024-10-14,FORTIS HOSPITAL DELHI,-3227.19
2024-10-14,POS 1994XXXXXX7360 VI RECHARGE PUNE,-2989.99
2024-10-14,POS 9004XXXXXX1044 BURGER KING HYDERABAD,-840.37
2024-10-15,ACH D- UBER-110292,-2080.62
2024-10-15,POS 7445XXXXXX9503 NAMMA METRO BANGALORE,-1236.61
2024-10-15,UPI-DOMINOS PIZZA-835330004@icici,-603.53
2024-10-15,UPI/369408318/SAGAR RATNA/paytm,-761.16
2024-10-15,UPI/673445605481/CHAAYOS/paytm,-505.66
2024-10-16,OLA CABS CHENNAI,-817.28
2024-10-16,PIZZA HUT GURGAON,-867.73
2024-10-16,ZEPTO PUNE,-2156.57
2024-10-17,APOLLO PHARMACY *91359,-2952.45
2024-10-17,PUNJABI 100047,-832.38
2024-10-18,ACH D- MILK DAIRY BOOTH-843647,-4731.32
2024-10-18,SONYLIV 132619,-532.82
2024-10-19,BSES RAJDHANI MUMBAI,-1111.50
2024-10-19,INOX NOIDA,-3523.90
2024-10-19,JIOMAR 908389,-1338.60
2024-10-20,ACH D- INOX-965747,-1549.43
2024-10-21,UPI/561656331/BURGER KING/okhdfc,-786.09
2024-10-22,THIRD WAVE CO 491123,-954.44
2024-10-23,POS 6396XXXXXX9832 STARBUCKS MUMBAI,-1065.83
2024-10-25,DOMINOS PIZZA *49072,-745.63
2024-10-26,POS 6449XXXXXX4428 BURGER KING CHENNAI,-1073.89
2024-10-26,POS 8131XXXXXX2720 PHARMEASY NOIDA,-4705.92
2024-10-27,ACH D- THIRD WAVE COFFEE-438152,-1300.30
2024-10-27,POS 2373XXXXXX7622 RAPIDO GURGAON,-1113.58
2024-10-27,SHELL FUEL *35676,-496.44
2024-10-28,BLUE TOKAI *04355,-829.21
2024-10-28,POS 6441XXXXXX9584 STEAM GAMES CHENNAI,-3532.11
2024-10-29,ACH D- NYKAA-619298,-3094.50
2024-10-29,UPI-THIRD WAVE COFFEE-889516644@icici,-709.61
2024-10-30,ACH D- PLAYSTATION STORE-220031,-3279.83
2024-10-30,ACH D- PLAYSTATION STORE-356575,-2582.39
2024-10-30,ACH D- PLAYSTATION STORE-404765,-3652.16
2024-10-30,PLAYSTATION STORE MUMBAI,-3621.34
2024-10-30,PLAYSTATION STORE MUMBAI,-3999.45
2024-10-30,POS 2856XXXXXX9902 SHELL FUEL CHENNAI,-540.45
2024-10-30,POS 7109XXXXXX7000 PLAYSTATION STORE MUMBAI,-2808.15
2024-10-30,UPI-PLAYSTATION STORE-300015957@ybl,-3376.80
2024-10-30,UPI/390588775/PLAYSTATION STORE/ybl,-2905.94
2024-10-31,ACH D- INDIAN OIL PETROL-731729,-523.81
2024-10-31,PUNJABI DHABA *52100,-632.27
2024-10-31,UPI/636773811607/NAMMA METRO/okhdfc,-843.16
2024-11-01,ACH D- MUMBAI LOCAL PASS-553891,-539.42
2024-11-01,POS 6791XXXXXX5798 BURGER KING NOIDA,-980.97
2024-11-01,THIRD WAVE COFFEE *38566,-651.89
2024-11-02,ACH D- DOMINOS PIZZA-143179,-2330.77
2024-11-02,ICLOUD *44196,-409.23
2024-11-02,MAKEMYTRIP *39667,-13437.08
2024-11-02,PUNJAB 511251,-2251.89
2024-11-03,ACH D- MYNTRA-293435,-6921.71
2024-11-03,MUMBAI LOC 405547,-452.73
2024-11-03,UPI-AJIO-166815451445@ybl,-3443.86
2024-11-03,UPI-AJIO-355409073328@axl,-4246.53
2024-11-03,UPI/650996645/GUPTA PROVISION STORE/ybl,-2683.98
2024-11-04,CAFE COFFEE DAY DELHI,-528.06
2024-11-04,SALARY CREDIT MUMBAI,182146.85
2024-11-04,UPI/555922882/NAMMA METRO/ybl,-359.55
2024-11-05,MICROSOFT 365 *42311,-452.22
2024-11-05,POS 1675XXXXXX9641 SAGAR RATNA NOIDA,-2039.56
2024-11-06,POS 8117XXXXXX5892 STARBUCKS NOIDA,-759.27
2024-11-06,UPI-MICROSOFT 365-035035549282@icici,-275.86
2024-11-07,OLA CABS *28186,-656.47
2024-11-07,SPOTIFY *97631,-342.80
2024-11-09,BHARAT PETROLEUM HYDERABAD,-466.65
2024-11-09,STARBU 874129,-1610.66
2024-11-10,BLUE TOKAI *95492,-1321.71
2024-11-10,NAMMA MET 758916,-591.51
2024-11-10,POS 4247XXXXXX2679 UBER MUMBAI,-434.26
2024-11-10,POS 6083XXXXXX9540 SAGAR RATNA GURGAON,-788.44
2024-11-10,UPI/500247703/SHELL FUEL/ybl,-695.43
2024-11-11,UPI-SHARMA KIRANA-064789937@icici,-1090.30
2024-11-11,UPI/128876251/PLAYSTATION STORE/okhdfc,-1380.06
2024-11-11,UPI/799186734/TATA POWER/ybl,-2814.89
2024-11-13,PANTALOONS *84801,-15752.04
2024-11-13,UPI/022622707/RELIANCE FRESH/paytm,-3310.72
2024-11-15,INOX *03415,-1289.41
2024-11-16,ACH D- HP PETROL PUMP-897787,-465.51
2024-11-16,OLA CABS DELHI,-375.70
2024-11-17,HP PETROL PUMP HYDERABAD,-564.30
2024-11-17,OLA CABS NOIDA,-736.45
2024-11-18,PIZZA HU 288934,-919.19
2024-11-20,PAYTM I 623630,-2211.20
2024-11-20,POS 8722XXXXXX7273 PHARMEASY NOIDA,-2387.04
2024-11-21,BESCOM 088362,-2198.82
2024-11-21,UPI/631183253272/HP PETROL PUMP/paytm,-727.35
2024-11-23,ACH D- NAMMA METRO-589785,-496.85
2024-11-23,POS 1888XXXXXX4738 DOMINOS PIZZA HYDERABAD,-1072.48
2024-11-23,SWIGGY CHENNAI,-1200.43
2024-11-23,UPI-CULT FIT-636463104@axl,-2115.33
2024-11-24,UPI-INOX-484235493315@axl,-1941.18
2024-11-24,UPI/035284761/SWIGGY/okhdfc,-1227.09
2024-11-25,POS 3098XXXXXX8621 PLAYSTATION STORE HYDERABAD,-1349.68
2024-11-25,SONYLIV *96966,-578.87
2024-11-25,UPI-ACT FIBERNET-236971209@icici,-3004.83
2024-11-25,UPI-CHAAYOS-559460583146@ybl,-1479.98
2024-11-26,GOLDS GYM BANGALORE,-3186.44
2024-11-26,PVR CINEMAS GURGAON,-2492.38
2024-11-27,ACH D- NOBROKER RENT-252758,-30280.26
2024-11-27,ACT FIBERNET *80833,-5923.19
2024-11-27,SAGAR RAT 492436,-782.92
2024-11-27,SAGAR RATNA BANGALORE,-806.07
2024-11-29,BARBEQUE NATION MUMBAI,-986.38
2024-11-29,BHARAT PETROLEUM *71729,-304.23
2024-11-29,UPI/217552666/BHARAT PETROLEUM/okhdfc,-2750.06
2024-11-30,PAYTM INSID 012103,-2822.12
2024-11-30,SPENCERS BANGALORE,-1927.89
2024-12-01,ACH D- BLUE TOKAI-882202,-1791.76
2024-12-01,ACH D- BLUSMART-556467,-451.52
2024-12-01,ACH D- URBAN COMPANY-605571,-35591.81
2024-12-01,GOOGLE ONE CHENNAI,-639.54
2024-12-02,NOBROKER R 789850,-47507.74
2024-12-02,POS 5990XXXXXX9060 PUNJABI DHABA MUMBAI,-784.21
2024-12-03,SALARY CREDIT MUMBAI,182568.26
2024-12-03,UPI-SHELL FUEL-764993343@ybl,-393.47
2024-12-04,UPI-RAPIDO-893372012878@ybl,-394.04
2024-12-05,ACH D- OLA CABS-633157,-454.30
2024-12-05,SHARMA KIRANA *52800,-917.63
2024-12-05,UPI-PANTALOONS-198151862@axl,-2932.62
2024-12-06,DOMINOS PIZZ 602959,-577.53
2024-12-07,BLUE TOKAI *19572,-1605.63
2024-12-08,HP PET 158730,-435.54
2024-12-08,UPI-GOOGLE ONE-445141481@ybl,-787.52
2024-12-09,POS 6150XXXXXX8478 COMEDY CLUB TICKETS DELHI,-2339.81
2024-12-09,POS 6150XXXXXX8478 COMEDY CLUB TICKETS DELHI,-2339.81
2024-12-10,BMTC BUS  723167,-509.92
2024-12-10,OLA CABS BANGALORE,-585.74
2024-12-10,UPI/773068789/THIRD WAVE COFFEE/ybl,-997.54
2024-12-11,GOOGLE O 681359,-1097.60
2024-12-12,UPI/519880974/COMEDY CLUB TICKETS/oksbi,-3978.59
2024-12-14,POS 6867XXXXXX3244 HALDIRAMS MUMBAI,-763.40
2024-12-14,RELIANCE DIGITAL *49871,-4647.77
2024-12-15,DREAM11 *40060,-4738.95
2024-12-15,UPI/613757212/COMEDY CLUB TICKETS/ybl,-2884.46
2024-12-16,APPLE STORE *30134,-8614.64
2024-12-16,PLAYSTATION STORE BANGALORE,-5116.70
2024-12-16,POS 2159XXXXXX5848 BWSSB WATER NOIDA,-1866.90
2024-12-17,UPI-CULT FIT-144984237@icici,-2724.88
2024-12-18,OYO ROOMS *62538,-34894.24
2024-12-18,PLAYSTATION STORE *11912,-3568.09
2024-12-18,UPI/888644965507/NAMMA METRO/oksbi,-800.35
2024-12-19,CHATGPT PLUS *71668,-508.88
2024-12-20,ACH D- BLUE TOKAI-851896,-1323.64
2024-12-20,ACH D- DOMINOS PIZZA-172554,-1249.84
2024-12-20,ACH D- GOOGLE ONE-918281,-631.78
2024-12-20,UPI/908129272750/IRCTC/okhdfc,-463.38
2024-12-20,ZOMATO CHENNAI,-488.86
2024-12-21,BLUE TO 778797,-961.06
2024-12-21,POS 7357XXXXXX2867 INDANE GAS DELHI,-1444.33
2024-12-22,ACH D- INDIAN OIL PETROL-248492,-1363.46
2024-12-22,ACH D- RAPIDO-161887,-437.45
2024-12-23,UPI/003120017/BLUSMART/oksbi,-367.36
2024-12-24,ACH D- BURGER KING-231554,-1632.02
2024-12-24,NAMMA METRO CHENNAI,-768.09
2024-12-25,ACH D- EATSURE-793663,-2699.55
2024-12-25,STARBUC 129305,-2544.88
2024-12-25,UPI-ZEPTO-098851370@axl,-1685.92
2024-12-26,ACH D- BLUE TOKAI-917576,-3635.13
2024-12-27,POS 4427XXXXXX9333 DOMINOS PIZZA GURGAON,-479.44
2024-12-28,UPI-BMTC BUS PASS-048613320620@axl,-333.14
2024-12-29,APOLLO PHA 482193,-16196.71
2024-12-29,BIG BAZAAR PUNE,-1364.20
2024-12-29,UPI-IRCTC-488556211@ybl,-1135.75
2024-12-30,CHATGPT 280328,-656.36
2024-12-30,NAMMA MET 908025,-419.05
2024-12-31,ZARA *52236,-5126.38
2025-01-01,SALARY CREDIT CHENNAI,188573.67
2025-01-02,BOOKMYSHOW MUMBAI,-2934.24
2025-01-03,ACH D- CHATGPT PLUS-447960,-548.81
2025-01-03,POS 7932XXXXXX7727 MICROSOFT 365 NOIDA,-1355.00
2025-01-03,UPI/990185194/STARBUCKS/paytm,-718.75
2025-01-04,BSES RA 338943,-2309.01
2025-01-04,POS 4322XXXXXX4945 INDIAN OIL PETROL DELHI,-838.30
2025-01-04,UPI-DOMINOS PIZZA-113628965@axl,-1590.87
2025-01-06,UPI-AIRTEL POSTPAID-139501709@axl,-3688.54
2025-01-07,BMTC BUS PASS HYDERABAD,-967.69
2025-01-07,MILK DAIRY BOOTH *94446,-1304.15
2025-01-07,STARBUCKS DELHI,-1742.40
2025-01-08,POS 4025XXXXXX9217 GOLDS GYM CHENNAI,-2398.72
2025-01-08,POS 6627XXXXXX2992 COMEDY CLUB TICKETS MUMBAI,-2915.49
2025-01-08,UPI/646829380580/ICLOUD/oksbi,-436.86
2025-01-08,ZEPTO 141846,-941.51
2025-01-09,SAGAR RATNA *10438,-2150.91
2025-01-09,SPOTIFY CHENNAI,-723.95
2025-01-09,UPI/527342859/BLUE TOKAI/ybl,-1713.80
2025-01-10,PIZZA HU 094022,-536.12
2025-01-10,UPI-PUNJABI DHABA-230620527390@axl,-1450.04
2025-01-11,MUMBAI LOCAL PASS GURGAON,-710.31
2025-01-12,ACH D- SWIGGY-701423,-1557.59
2025-01-12,ACH D- UBER-862586,-907.13
2025-01-12,UPI/410368433/BMTC BUS PASS/ybl,-549.50
2025-01-13,MUMBAI LOCAL PASS *91021,-419.29
2025-01-13,POS 8250XXXXXX1678 NAMMA METRO BANGALORE,-579.34
2025-01-13,UPI-CHAAYOS-652386304378@icici,-1119.55
2025-01-14,ACH D- BOOKMYSHOW-560033,-1773.17
2025-01-14,POS 8540XXXXXX9940 CROMA MUMBAI,-4071.58
2025-01-15,CHATGPT PLUS *70913,-586.60
2025-01-15,IRCTC *40951,-660.94
2025-01-15,POS 8968XXXXXX3737 JIO PREPAID GURGAON,-2188.13
2025-01-15,PUNJABI DHABA BANGALORE,-972.10
2025-01-16,DOMINOS PIZZA HYDERABAD,-1184.93
2025-01-16,EATSURE 377388,-1001.91
2025-01-16,UPI-BSES RAJDHANI-231010896@axl,-1878.68
2025-01-16,UPI/956272837/DREAM11/paytm,-1769.07
2025-01-17,ACH D- OLA CABS-272175,-1024.40
2025-01-17,STEAM GAMES *95084,-3228.90
2025-01-17,TAJ HOTELS *95514,-21963.87
2025-01-17,UPI-BOOKMYSHOW-599635807773@ybl,-1973.70
2025-01-18,CAFE COFFEE DAY *67875,-1260.72
2025-01-21,RAPIDO *45683,-597.88
2025-01-21,THIRD WAVE COFFEE *64907,-537.22
2025-01-22,STARBUCKS GURGAON,-1630.77
2025-01-23,ACH D- GOOGLE ONE-226254,-473.39
2025-01-23,ACH D- GOOGLE ONE-544499,-630.33
2025-01-23,GOOGLE O 116288,-499.36
2025-01-23,POS 3546XXXXXX1048 HOTSTAR PUNE,-753.76
2025-01-23,UPI-GOOGLE ONE-880327049653@ybl,-445.31
2025-01-23,UPI/126286249/BHARAT PETROLEUM/ybl,-623.08
2025-01-23,UPI/182733062/GOLDS GYM/ybl,-3802.82
2025-01-23,UPI/255002203654/GOOGLE ONE/oksbi,-394.76
2025-01-24,RELIANCE FRESH *40143,-3571.18
2025-01-24,UPI-ZOMATO-136835431508@axl,-778.30
2025-01-24,UPI/345014576505/SHARMA KIRANA/okhdfc,-1666.56
2025-01-25,BARBEQUE NATION MUMBAI,-846.42
2025-01-25,POS 1216XXXXXX5926 BOOKMYSHOW NOIDA,-3303.69
2025-01-25,RELIANCE FRESH *10484,-1353.66
2025-01-25,THIRD WA 682888,-2322.03
2025-01-26,BMTC BUS PASS GURGAON,-910.98
2025-01-26,IRCTC *24947,-706.14
2025-01-26,MUMBAI LO 296492,-873.60
2025-01-26,NAMMA METRO HYDERABAD,-689.66
2025-01-26,POS 1176XXXXXX5673 ZOMATO BANGALORE,-1721.01
2025-01-27,GUPTA PROVISION STORE *40169,-14964.38
2025-01-28,ACH D- BMTC BUS PASS-969284,-277.16
2025-01-28,POS 3696XXXXXX7777 MUMBAI LOCAL PASS PUNE,-266.79
2025-01-28,POS 5719XXXXXX6263 APOLLO PHARMACY PUNE,-1898.39
2025-01-29,PANTAL 084267,-1896.52
2025-01-30,H&M 947673,-13946.63
2025-01-31,POS 1435XXXXXX5911 DELHI METRO PUNE,-729.38
2025-01-31,POS 9627XXXXXX3789 PUNJABI DHABA BANGALORE,-893.25
2025-01-31,STARBUCKS GURGAON,-1876.52
2025-02-01,POS 7985XXXXXX2431 AMAZON PRIME CHENNAI,-984.66
2025-02-02,ACH D- RELIANCE DIGITAL-341659,-4660.73
2025-02-02,GOLDS GYM NOIDA,-5141.97
2025-02-02,POS 5211XXXXXX7438 BHARAT PETROLEUM DELHI,-325.80
2025-02-02,POS 8341XXXXXX5057 ZOMATO NOIDA,-1345.48
2025-02-02,SALARY CREDIT CHENNAI,185615.45
2025-02-03,RAPIDO 366779,-551.72
2025-02-04,NAMMA METRO CHENNAI,-1010.45
2025-02-04,UPI-BLUSMART-854392809105@axl,-574.62
2025-02-05,POS 7711XXXXXX2559 CHATGPT PLUS DELHI,-461.88
2025-02-05,UPI/417222364/AMAZON PRIME/ybl,-613.11
2025-02-06,ACH D- DREAM11-328206,-1907.89
2025-02-06,HALDIR 347799,-2303.15
2025-02-06,POS 9945XXXXXX5506 VIJAY SALES BANGALORE,-4174.28
2025-02-06,UPI-DREAM11-850514466@icici,-3923.25
2025-02-06,UPI/122262652361/VIJAY SALES/ybl,-4724.72
2025-02-07,BURGER KING 291365,-1502.79
2025-02-07,UPI-NAMMA METRO-153844809@ybl,-1092.60
2025-02-08,BURGER KING MUMBAI,-2050.84
2025-02-08,PUNJABI D 800869,-1426.09
2025-02-08,UPI-ICLOUD-800768027677@icici,-424.67
2025-02-09,COMEDY CLUB TICKETS BANGALORE,-1658.53
2025-02-09,JIOMAR 876618,-682.55
2025-02-09,POS 6349XXXXXX6427 HP PETROL PUMP PUNE,-547.37
2025-02-09,UPI-NAMMA METRO-403997481@axl,-608.44
2025-02-09,UPI/328554455/SHELL FUEL/ybl,-652.04
2025-02-10,ACH D- COMEDY CLUB TICKETS-126616,-1493.14
2025-02-10,UPI-SHELL FUEL-614997570@axl,-752.01
2025-02-11,POS 6866XXXXXX5891 BLUSMART PUNE,-920.69
2025-02-12,POS 5560XXXXXX9905 DOMINOS PIZZA GURGAON,-934.46
2025-02-12,UPI-BMTC BUS PASS-176215675@ybl,-351.30
2025-02-13,HALDIRAMS CHENNAI,-1451.93
2025-02-13,POS 6389XXXXXX2727 THIRD WAVE COFFEE PUNE,-1144.68
2025-02-13,POS 8734XXXXXX9722 PIZZA HUT DELHI,-1010.81
2025-02-13,UPI-THIRD WAVE COFFEE-742524231@axl,-796.57
2025-02-13,UPI-ZOMATO-220278150794@axl,-1164.24
2025-02-14,BIGBASKET *68994,-1339.71
2025-02-14,SONYLIV *73662,-616.18
2025-02-15,UPI/572663502/NETMEDS/paytm,-2561.03
2025-02-16,ACH D- VIJAY SALES-171328,-5076.13
2025-02-16,CHAAYOS CHENNAI,-1876.51
2025-02-16,DOMINOS PIZZA DELHI,-1213.80
2025-02-16,HP PETROL 650979,-1353.54
2025-02-16,STARBU 394253,-1369.90
2025-02-16,URBAN COMPANY *86719,-63373.76
2025-02-19,UBER *55369,-756.45
2025-02-19,UPI-MUMBAI LOCAL PASS-531371407486@ybl,-718.01
2025-02-19,UPI/948264824206/PUNJABI DHABA/okhdfc,-2357.41
2025-02-20,ACH D- CAFE COFFEE DAY-980154,-1181.32
