date,description,amount
2024-08-23,ACH D- HOTSTAR-498661,-236.28
2024-08-23,UPI-BOX8-937609040@axl,-393.26
2024-08-25,STARBUCKS *42633,-609.06
2024-08-25,UPI/588579721030/KFC/okhdfc,-682.13
2024-08-27,OLA CAB 961291,-229.16
2024-08-27,UPI-MUMBAI LOCAL PASS-617315424330@icici,-326.81
2024-08-28,POS 4626XXXXXX5034 AJIO MUMBAI,-21048.65
2024-08-29,DOMINOS PIZZA NOIDA,-618.91
2024-08-30,ACH D- VIJAY SALES-746401,-1268.81
2024-08-30,UBER 741726,-229.17
2024-08-30,UPI-BLUE TOKAI-074445472581@axl,-190.96
2024-08-31,AIRTEL POSTPAID GURGAON,-990.98
2024-08-31,CHAAYOS MUMBAI,-369.18
2024-08-31,HALDIRAM 662077,-298.90
2024-08-31,UPI-JIOMART-501251189086@icici,-732.77
2024-09-01,CLEARTR 961052,-17077.84
2024-09-01,SWIGGY MUMBAI,-346.67
2024-09-02,SALARY CREDIT GURGAON,54675.27
2024-09-02,UPI/966271209/BURGER KING/paytm,-203.73
2024-09-03,MCDONALDS *90166,-327.16
2024-09-03,UPI-CHAAYOS-845797609@ybl,-238.28
2024-09-03,UPI/667718202/INDIAN OIL PETROL/oksbi,-102.03
2024-09-05,ACH D- MUMBAI LOCAL PASS-203510,-107.98
2024-09-06,BIG BAZAA 301325,-800.72
2024-09-06,POS 2947XXXXXX5665 ICLOUD CHENNAI,-317.93
2024-09-07,POS 3282XXXXXX9376 BLINKIT HYDERABAD,-281.50
2024-09-07,UPI-CROMA-091460668570@axl,-669.73
2024-09-08,HALDIR 679931,-364.72
2024-09-08,RENT TRANSFER LANDLORD *56871,-13453.16
2024-09-08,UPI-HALDIRAMS-084303248397@axl,-308.80
2024-09-09,UPI-PAYTM INSIDER-046857334991@axl,-465.53
2024-09-11,BMTC BUS PASS 501131,-182.27
2024-09-11,THIRD WAVE 814856,-589.48
2024-09-11,UPI-RELIANCE DIGITAL-942760359895@ybl,-1178.43
2024-09-12,ACH D- MILK DAIRY BOOTH-821520,-1210.73
2024-09-12,BLUE TOKAI *34855,-1443.52
2024-09-12,POS 3494XXXXXX4212 ZOMATO NOIDA,-330.96
2024-09-14,BLUE TOKAI *97019,-607.99
2024-09-14,MICROSO 359230,-524.43
2024-09-15,CHAAYOS *85788,-350.36
2024-09-15,CROMA MUMBAI,-1826.33
2024-09-16,OLA CABS CHENNAI,-191.44
2024-09-16,PVR CINEMAS *11526,-552.13
2024-09-16,UBER 020390,-310.48
2024-09-17,ACH D- OLA CABS-106903,-470.65
2024-09-18,AIRTEL POSTPAID *51722,-1046.22
2024-09-18,PAYTM INSID 663246,-474.21
2024-09-18,UPI-HALDIRAMS-554828008700@ybl,-369.26
2024-09-19,ACH D- CROMA-884511,-4092.55
2024-09-19,SHARMA K 246042,-662.51
2024-09-20,POS 2752XXXXXX4086 LIFESTYLE STORES MUMBAI,-2691.18
2024-09-20,UPI-CHAAYOS-943518841811@axl,-691.54
2024-09-21,UPI-BLINKIT-419608402@icici,-668.74
2024-09-22,JIO PREP 831945,-1381.19
2024-09-22,UPI/453117522/CHATGPT PLUS/oksbi,-312.88
2024-09-23,ACH D- PRACTO CONSULT-902057,-448.50
2024-09-23,PLAYSTATION STORE BANGALORE,-393.33
2024-09-23,POS 6731XXXXXX5440 IRCTC PUNE,-236.45
2024-09-23,PRACTO C 436819,-346.94
2024-09-23,PRACTO C 535759,-452.14
2024-09-23,PRACTO CONSULT BANGALORE,-262.42
2024-09-23,UPI-PRACTO CONSULT-270229783@axl,-363.97
2024-09-23,UPI/916365714295/PRACTO CONSULT/okhdfc,-235.08
2024-09-25,POS 2407XXXXXX4792 STARBUCKS CHENNAI,-328.60
2024-09-26,GOOGLE O 259263,-319.18
2024-09-27,UPI/379318636190/THIRD WAVE COFFEE/paytm,-487.31
2024-09-27,UPI/518457892092/THIRD WAVE COFFEE/paytm,-565.28
2024-09-28,ZOMATO HYDERABAD,-445.78
2024-09-29,ACH D- FRESH VEGETABLES MART-370677,-1210.12
2024-09-29,POS 7808XXXXXX7494 RAPIDO MUMBAI,-187.14
2024-09-30,BIGBASKE 774191,-1075.61
2024-09-30,UPI-BOX8-317464207029@axl,-556.04
2024-10-01,POS 3359XXXXXX9670 FRESH VEGETABLES MART NOIDA,-633.77
2024-10-02,BURGER KING *71295,-159.62
2024-10-02,DMART *33957,-1776.63
2024-10-02,UPI-IRCTC-053017295017@ybl,-339.31
2024-10-03,UPI-DELHI METRO-338885696@icici,-69.39
2024-10-04,HP PETROL PUMP *17687,-60.32
2024-10-04,SALARY CREDIT HYDERABAD,55285.22
2024-10-05,ACH D- BSES RAJDHANI-919695,-1698.89
2024-10-05,ACH D- SWIGGY-446704,-555.32
2024-10-05,PAYTM INSIDER *64687,-515.53
2024-10-06,BURGER K 760066,-517.75
2024-10-06,MUMBAI LOCAL PASS GURGAON,-97.96
2024-10-06,POS 2482XXXXXX8290 COMEDY CLUB TICKETS BANGALORE,-804.70
2024-10-08,KFC GURGAON,-157.42
2024-10-09,SWIGGY MUMBAI,-491.61
2024-10-10,IRCTC DELHI,-426.56
2024-10-10,RELIANCE D 908255,-3670.45
2024-10-11,ACH D- BIGBASKET-553814,-351.54
2024-10-11,HOTSTAR DELHI,-399.50
2024-10-11,POS 6014XXXXXX8552 COMEDY CLUB TICKETS HYDERABAD,-874.02
2024-10-11,UPI/089048470/THIRD WAVE COFFEE/paytm,-314.57
2024-10-12,UPI-KFC-903547728@ybl,-290.47
2024-10-13,ACH D- AIR INDIA-562637,-34045.29
2024-10-13,ACH D- SHARMA KIRANA-195599,-1612.86
2024-10-13,CLEARTRIP NOIDA,-3925.34
2024-10-13,DELHI METRO CHENNAI,-113.07
2024-10-13,NETFLIX 737299,-122.96
2024-10-13,UPI/695068773/AJIO/paytm,-3894.74
2024-10-14,HALDIRA 351840,-237.32
2024-10-14,THIRD WAVE COFFEE MUMBAI,-876.54
2024-10-14,UPI-AJIO-036458362792@ybl,-4303.92
2024-10-15,ACH D- THIRD WAVE COFFEE-190608,-243.08
2024-10-15,BARBEQUE NATI 708024,-347.01
2024-10-15,KFC NOIDA,-463.51
2024-10-15,UPI-PVR CINEMAS-728879326@ybl,-396.17
2024-10-16,ACH D- COMEDY CLUB TICKETS-877916,-769.16
2024-10-16,MAKEMYTRIP BANGALORE,-5927.26
2024-10-16,OYO ROOMS *90475,-61447.88
2024-10-17,BMTC BUS P 706006,-164.85
2024-10-17,UPI-CHATGPT PLUS-923400243143@axl,-203.53
2024-10-17,UPI-JIOMART-584074622638@axl,-1012.54
2024-10-18,STARBUCKS *85847,-319.10
2024-10-20,UPI/859069324814/SHELL FUEL/ybl,-131.11
2024-10-21,OLA CABS *36237,-141.74
2024-10-21,UPI-PHARMEASY-005179889965@ybl,-1186.79
2024-10-22,DREAM11 HYDERABAD,-702.93
2024-10-23,DMART *03335,-1396.60
2024-10-23,UPI-HALDIRAMS-708639953@ybl,-214.49
2024-10-23,UPI/633181555023/MUMBAI LOCAL PASS/paytm,-207.70
2024-10-24,STEAM GAMES *78355,-981.54
2024-10-25,GOOGLE ONE BANGALORE,-278.92
2024-10-25,POS 5183XXXXXX8192 ADANI ELECTRICITY GURGAON,-1029.62
2024-10-25,UPI/367563525009/HALDIRAMS/oksbi,-400.10
2024-10-26,IRCTC *43622,-119.98
2024-10-26,KFC *08147,-368.21
2024-10-26,SWIGGY 926866,-745.96
2024-10-28,SWIGGY INSTAMART GURGAON,-609.05
2024-10-28,UPI/263460641/SHELL FUEL/okhdfc,-137.08
2024-10-28,UPI/651128748728/INDANE GAS/ybl,-1696.24
2024-10-29,UPI-BURGER KING-890116870@ybl,-380.34
2024-10-29,UPI/946399528501/BURGER KING/okhdfc,-731.86
2024-10-30,POS 6596XXXXXX4209 PIZZA HUT BANGALORE,-386.21
2024-10-31,FLIPKART *54908,-4518.02
2024-10-31,OLA CABS 253027,-132.50
2024-10-31,POS 2104XXXXXX9796 SHARMA KIRANA NOIDA,-920.59
2024-11-01,UPI/530813815/HP PETROL PUMP/paytm,-301.47
2024-11-01,UPI/777325475/MICROSOFT 365/oksbi,-241.88
2024-11-02,ACH D- CHATGPT PLUS-317691,-238.67
2024-11-02,SALARY CREDIT PUNE,56522.76
2024-11-03,POS 4145XXXXXX4284 SOCIETY MAINTENANCE DELHI,-10138.52
2024-11-03,UPI-BLUSMART-401506586166@icici,-280.60
2024-11-05,CROMA *47352,-2012.55
2024-11-05,POS 2230XXXXXX5604 ADANI ELECTRICITY HYDERABAD,-838.50
2024-11-05,THIRD  234135,-200.95
2024-11-06,ACH D- BURGER KING-163973,-176.48
2024-11-06,BOOKMYSHOW *18284,-881.11
2024-11-06,POS 2606XXXXXX3523 BOOKMYSHOW CHENNAI,-557.53
2024-11-07,BOOKMYSHOW *97358,-1130.74
2024-11-09,ACH D- PVR CINEMAS-936297,-382.36
2024-11-09,GOOGLE ONE MUMBAI,-150.42
2024-11-10,ICLOUD *84735,-226.27
2024-11-11,MUMBAI LOCAL PASS *42495,-187.96
2024-11-11,ZOMATO *12247,-387.04
2024-11-12,ACH D- BMTC BUS PASS-986904,-138.64
2024-11-12,ACH D- OLA CABS-781224,-349.01
2024-11-12,ACH D- SONYLIV-369404,-364.66
2024-11-13,BLUSMART *93301,-234.81
2024-11-13,SWIGGY INSTAMART CHENNAI,-1597.71
2024-11-13,THIRD WAVE COFFEE *97006,-367.94
2024-11-13,UPI/151624954/HOTSTAR/paytm,-456.01
2024-11-14,ACH D- STARBUCKS-587958,-139.44
2024-11-14,POS 9413XXXXXX9037 HALDIRAMS BANGALORE,-267.89
2024-11-14,ZOMATO PUNE,-356.44
2024-11-15,ACH D- SONYLIV-374722,-240.16
2024-11-15,POS 2950XXXXXX9438 NYKAA PUNE,-6149.19
2024-11-16,ACH D- BOOKING.COM-599374,-2336.87
2024-11-16,ACH D- STEAM GAMES-603409,-428.56
2024-11-16,ACH D- STEAM GAMES-793613,-505.42
2024-11-16,LAL PATHLABS *37972,-683.29
2024-11-16,POS 2391XXXXXX1446 STEAM GAMES MUMBAI,-740.41
2024-11-16,STARBUCKS 589140,-597.37
2024-11-16,STEAM GAMES 970789,-441.24
2024-11-16,STEAM GAMES DELHI,-578.21
2024-11-16,STEAM GAMES GURGAON,-671.76
2024-11-16,STEAM GAMES PUNE,-743.67
2024-11-16,UPI/925235406/STEAM GAMES/oksbi,-598.58
2024-11-17,KFC 974851,-371.51
2024-11-17,UPI-RAPIDO-000395218957@ybl,-163.69
2024-11-18,ACH D- MILK DAIRY BOOTH-883188,-2105.04
2024-11-19,POS 1677XXXXXX1854 INDIAN OIL PETROL HYDERABAD,-201.04
2024-11-19,SWIGGY *97767,-435.65
2024-11-19,VIJAY SALE 890864,-1768.88
2024-11-20,ACH D- AIRTEL POSTPAID-644544,-777.27
2024-11-20,LIFESTYLE STORES CHENNAI,-3569.35
2024-11-21,ACH D- DMART-822118,-1334.60
2024-11-21,KFC *24949,-406.10
2024-11-21,UPI-AJIO-427839176@icici,-3227.68
2024-11-22,POS 5670XXXXXX9273 ZOMATO PUNE,-475.08
2024-11-22,UPI-SWIGGY INSTAMART-750054777@icici,-901.88
2024-11-23,HALDIRA 761953,-203.23
2024-11-23,MORE SUPERMARKET HYDERABAD,-2009.64
2024-11-25,ACH D- BIG BAZAAR-728589,-1503.24
2024-11-25,POS 4520XXXXXX4550 SHELL FUEL PUNE,-118.05
2024-11-25,POS 9969XXXXXX1207 BOX8 NOIDA,-286.15
2024-11-26,UPI-INDIAN OIL PETROL-876410782@axl,-86.97
2024-11-27,ACH D- KFC-693472,-326.34
2024-11-27,CROMA 003992,-9117.77
2024-11-28,ZOMATO 693934,-296.13
2024-11-30,BSES RAJDHANI *66847,-1029.15
2024-11-30,RAPIDO CHENNAI,-93.31
2024-12-01,DELHI METR 565990,-201.71
2024-12-01,SALARY CREDIT HYDERABAD,56854.04
2024-12-03,UPI/371018112076/BMTC BUS PASS/ybl,-208.45
2024-12-04,UPI/371018112076/BMTC BUS PASS/ybl,-208.45
2024-12-05,POS 5928XXXXXX9533 ZARA NOIDA,-1761.69
2024-12-05,UPI-MICROSOFT 365-204430249930@axl,-232.10
2024-12-05,UPI/487171099/ICLOUD/oksbi,-169.30
2024-12-06,HP PETROL PUMP HYDERABAD,-122.67
2024-12-06,MCDONALDS *83071,-515.34
2024-12-06,THIRD  263709,-852.00
2024-12-06,UPI-MORE SUPERMARKET-815198580@ybl,-751.77
2024-12-08,UBER 887526,-269.11
2024-12-09,UPI-ZOMATO-124868733@icici,-743.67
2024-12-11,CROMA BANGALORE,-1657.09
2024-12-11,MCDONALDS 998569,-313.78
2024-12-12,HALDIRAMS 618416,-825.36
2024-12-12,UPI-INDANE GAS-573531016498@axl,-1209.18
2024-12-13,ACH D- MANIPAL HOSPITAL-912071,-669.79
2024-12-13,DREAM11 HYDERABAD,-66386.59
2024-12-15,POS 8189XXXXXX3592 CHAAYOS GURGAON,-375.24
2024-12-15,UPI/837656889/PVR CINEMAS/paytm,-2298.75
2024-12-16,ACH D- OLA CABS-137797,-159.96
2024-12-16,TATA PO 226242,-2477.82
2024-12-16,UPI-BLUE TOKAI-365266992450@axl,-414.82
2024-12-17,ACH D- PIZZA HUT-969560,-356.74
2024-12-17,BESCOM *84914,-2474.45
2024-12-17,MORE SUPERMARKET CHENNAI,-1355.51
2024-12-17,NOBROKER RENT *70692,-6045.57
2024-12-19,GUPTA  887512,-584.92
2024-12-19,HALDIRAM 973882,-345.88
2024-12-19,UPI-BLUE TOKAI-545980028462@icici,-282.65
2024-12-20,UPI-HALDIRAMS-157772800140@icici,-131.96
2024-12-21,THIRD WA 414784,-237.30
2024-12-21,UPI-MAKEMYTRIP-572237829@ybl,-16267.82
2024-12-21,UPI/750302277247/PVR CINEMAS/okhdfc,-295.92
2024-12-22,UPI/928276303846/CROMA/okhdfc,-1951.37
2024-12-23,BHARAT PETR 427841,-195.80
2024-12-23,STEAM GAMES *08817,-1022.97
2024-12-23,UPI/120555668462/ADANI ELECTRICITY/okhdfc,-951.48
2024-12-24,ACH D- ZOMATO-340723,-670.06
2024-12-24,BLUSMART *31171,-172.71
2024-12-25,UPI/293495919117/NYKAA/ybl,-1686.52
2024-12-25,UPI/718686563/EATSURE/paytm,-193.51
2024-12-25,VIJAY SA 754256,-2489.12
2024-12-26,ACH D- BLINKIT-374519,-1574.88
2024-12-26,IRCTC *33585,-321.71
2024-12-26,UPI-SWIGGY-870896509459@axl,-402.31
2024-12-28,BOX8 GURGAON,-370.48
2024-12-28,CHAAYO 104004,-582.45
2024-12-28,UPI-HOTSTAR-858937526263@icici,-141.97
2024-12-28,UPI-PLUMBER HOME SERVICE-021056467458@ybl,-12050.64
2024-12-29,HOTSTA 100518,-336.45
2024-12-29,UPI-INOX-187211645393@icici,-412.74
2024-12-30,BIG BAZAAR DELHI,-507.66
2024-12-30,BLUSMAR 684557,-61.02
2024-12-30,HP PETRO 023573,-131.77
2024-12-31,UPI-FRESH VEGETABLES MART-202461388862@ybl,-1368.62
2025-01-01,POS 7924XXXXXX2026 DELHI METRO HYDERABAD,-196.38
2025-01-01,SALARY CREDIT NOIDA,57694.78
2025-01-01,UPI-MUMBAI LOCAL PASS-588097903@icici,-227.15
2025-01-01,UPI-RELIANCE DIGITAL-424500819@axl,-4365.26
2025-01-02,POS 4803XXXXXX4857 ZOMATO CHENNAI,-292.20
2025-01-02,UPI-PVR CINEMAS-633799949442@icici,-694.82
2025-01-03,DELHI METRO CHENNAI,-274.44
2025-01-03,UPI-INDIGO AIRLINES-097120464657@axl,-7067.91
2025-01-03,UPI/612608683068/GUPTA PROVISION STORE/ybl,-835.85
2025-01-04,ACH D- UBER-706851,-139.19
2025-01-04,SOCIETY MAINTENANCE MUMBAI,-15316.13
2025-01-05,ACH D- MCDONALDS-939535,-364.86
2025-01-05,AJIO CHENNAI,-961.88
2025-01-05,BLUE TOK 508046,-535.31
2025-01-05,POS 4239XXXXXX3741 MANIPAL HOSPITAL BANGALORE,-947.09
2025-01-05,SPOTIF 332428,-232.16
2025-01-05,SPOTIFY 474957,-260.30
2025-01-05,UPI/546793042/DOMINOS PIZZA/okhdfc,-247.40
2025-01-06,POS 5657XXXXXX1112 ZOMATO MUMBAI,-510.03
2025-01-07,ACH D- ACT FIBERNET-659875,-1388.07
2025-01-08,ACH D- MCDONALDS-100477,-286.28
2025-01-09,HALDIR 717721,-305.26
2025-01-09,HOTSTA 720736,-194.98
2025-01-12,SPOTIFY 607086,-158.84
2025-01-12,SWIGGY INSTAMART PUNE,-725.00
2025-01-12,UPI-BMTC BUS PASS-569196231323@ybl,-300.55
2025-01-12,UPI-ZOMATO-916154384053@axl,-287.57
2025-01-13,ACH D- SWIGGY-555868,-3105.15
2025-01-13,INDIAN OIL PETROL *70872,-282.42
2025-01-14,RAPIDO CHENNAI,-157.77
2025-01-15,BIG BAZAAR *84076,-475.50
2025-01-15,DELHI METRO DELHI,-184.15
2025-01-15,INDIAN OIL PETROL *66274,-145.83
2025-01-15,UPI/386783180/DELHI METRO/oksbi,-100.49
2025-01-17,ACH D- BOX8-536566,-516.45
2025-01-17,UPI-DECATHLON-228968071308@ybl,-2141.27
2025-01-17,UPI-MUMBAI LOCAL PASS-914739465408@icici,-167.42
2025-01-17,UPI-ZOMATO-902668486034@icici,-158.20
2025-01-19,ACH D- BOX8-145045,-501.82
2025-01-19,POS 9330XXXXXX2442 ADANI ELECTRICITY NOIDA,-604.28
2025-01-20,ACH D- STARBUCKS-705375,-410.09
2025-01-20,BMTC BUS PASS BANGALORE,-88.61
2025-01-20,UPI-SWIGGY-218624923@ybl,-404.16
2025-01-21,POS 9119XXXXXX5191 HP PETROL PUMP HYDERABAD,-200.30
2025-01-21,UPI/296339929011/DOMINOS PIZZA/okhdfc,-371.37
2025-01-22,MUMBAI LOCAL PAS 776298,-232.63
2025-01-22,SONYLIV *72130,-255.29
2025-01-23,UPI/470010648/COMEDY CLUB TICKETS/okhdfc,-1057.71
2025-01-24,BHARAT PETROLEUM GURGAON,-439.93
2025-01-24,HALDIRAMS CHENNAI,-323.40
2025-01-24,UPI/727617511691/GOOGLE ONE/oksbi,-111.80
2025-01-25,IRCTC 063287,-49.48
2025-01-25,POS 5278XXXXXX7618 LIFESTYLE STORES DELHI,-3907.86
2025-01-25,POS 9564XXXXXX9139 BMTC BUS PASS MUMBAI,-67.67
2025-01-25,UPI/503507223/HP PETROL PUMP/ybl,-244.28
2025-01-25,VI RECHARGE BANGALORE,-795.23
2025-01-26,ACH D- FRESH VEGETABLES MART-641036,-446.14
2025-01-27,BWSSB WATER PUNE,-617.40
2025-01-27,INOX 177524,-270.62
2025-01-27,MCDONALDS *93298,-257.65
2025-01-27,UPI-UBER-437572256@ybl,-241.90
2025-01-28,DREAM11 *11419,-1070.63
2025-01-29,ACH D- PLAYSTATION STORE-683127,-836.25
2025-01-30,POS 5451XXXXXX9447 MCDONALDS BANGALORE,-376.43
2025-01-30,PUNJABI DHABA CHENNAI,-442.96
2025-01-30,STARBUCKS BANGALORE,-647.74
2025-01-30,UPI/914369625248/SOCIETY MAINTENANCE/oksbi,-7728.85
2025-01-31,ACH D- MCDONALDS-693304,-257.22
2025-02-01,ACH D- BIGBASKET-760183,-1276.42
2025-02-01,BLUE TOKA 840238,-533.65
2025-02-01,SALARY CREDIT MUMBAI,55933.99
2025-02-01,UPI/944549110852/BOOKMYSHOW/okhdfc,-482.55
2025-02-02,BLUE TOKA 679794,-258.53
2025-02-02,RAPIDO 416268,-206.76
2025-02-03,ACH D- PVR CINEMAS-465062,-871.47
2025-02-03,ACH D- PVR CINEMAS-853942,-1171.70
2025-02-03,BIG BAZAAR CHENNAI,-548.83
2025-02-03,KFC 294103,-231.41
2025-02-03,PVR CINEMAS HYDERABAD,-934.33
2025-02-03,PVR CINEMAS NOIDA,-1511.80
2025-02-03,UPI-PVR CINEMAS-361353550@axl,-1182.24
2025-02-04,HOTSTAR *94857,-240.91
2025-02-05,MUMBAI LOCAL PASS HYDERABAD,-220.50
2025-02-05,UPI-BLUE TOKAI-845147690819@ybl,-534.98
2025-02-05,UPI/656873887410/THIRD WAVE COFFEE/okhdfc,-378.54
2025-02-06,POS 8039XXXXXX6028 SHELL FUEL DELHI,-90.45
2025-02-06,UPI-HALDIRAMS-787929742@axl,-249.06
2025-02-07,CHAAYOS HYDERABAD,-477.15
2025-02-07,UPI-BMTC BUS PASS-221784016976@icici,-136.14
2025-02-09,ACH D- LAL PATHLABS-797807,-827.62
2025-02-10,POS 2073XXXXXX5483 KFC HYDERABAD,-310.43
2025-02-10,UPI-AIRTEL POSTPAID-190750451@axl,-616.50
2025-02-10,UPI/158627651225/BOX8/ybl,-816.39
2025-02-11,POS 1233XXXXXX1714 UBER BANGALORE,-160.15
2025-02-11,SWIGGY PUNE,-313.83
2025-02-12,DELHI METRO 947076,-146.45
2025-02-12,POS 2303XXXXXX3751 VIJAY SALES DELHI,-1090.52
2025-02-12,UPI/209672105957/BIG BAZAAR/ybl,-867.50
2025-02-13,POS 9095XXXXXX1435 ACT FIBERNET GURGAON,-690.92
2025-02-13,SHELL FUEL MUMBAI,-133.13
2025-02-13,UPI-INDIAN OIL PETROL-335460962416@icici,-188.70
2025-02-13,UPI/139339291343/GUPTA PROVISION STORE/ybl,-725.35
2025-02-14,HALDIRAMS HYDERABAD,-378.87
2025-02-14,UPI-CROMA-016689074@axl,-1004.05
2025-02-15,UPI-URBAN COMPANY-311635655@ybl,-9787.65
2025-02-16,UPI-SPOTIFY-242447579@axl,-195.00
2025-02-16,UPI/861963035858/KFC/okhdfc,-175.16
2025-02-17,DELHI METRO *77699,-300.85
2025-02-17,DOMINOS PIZZA *71271,-586.95
2025-02-17,UPI-DOMINOS PIZZA-034384528021@icici,-523.64
2025-02-17,UPI/276121603/ADANI ELECTRICITY/ybl,-1621.98
2025-02-18,RAPIDO HYDERABAD,-312.76
2025-02-19,ACH D- UBER-134537,-244.40
2025-02-20,ACH D- BURGER KING-736825,-339.68
2025-02-21,UPI-RAPIDO-573582914@axl,-205.54
2025-02-22,ACH D- PAYTM INSIDER-587296,-1378.61
2025-02-22,CHAAYOS 922952,-366.22
2025-02-22,GOOGLE ONE *28263,-299.16
2025-02-22,UPI-HALDIRAMS-987384351573@icici,-381.85
2025-02-23,ACH D- FRESH VEGETABLES MART-249532,-623.50
2025-02-23,ACH D- FRESH VEGETABLES MART-329993,-1013.03
2025-02-23,FRESH VE 790801,-854.99
2025-02-23,FRESH VEGETABLES MART *04985,-843.89
2025-02-23,FRESH VEGETABLES MART GURGAON,-970.72
2025-02-23,UPI/399948628/HALDIRAMS/oksbi,-247.26
2025-02-23,UPI/939088220/FRESH VEGETABLES MART/oksbi,-933.21
2025-02-25,PANTALO 933927,-995.00
2025-02-26,ACH D- ZOMATO-636300,-453.75
2025-02-26,BOOKMYSHOW *59596,-548.06
2025-02-26,POS 1455XXXXXX2257 LIFESTYLE STORES DELHI,-1946.31
2025-02-26,UPI-MILK DAIRY BOOTH-178018829619@icici,-869.60
2025-02-26,UPI/628926855/UBER/oksbi,-215.41
2025-03-01,IRCTC CHENNAI,-162.83
2025-03-01,UPI-SWIGGY INSTAMART-124843216@icici,-482.26
2025-03-01,UPI/060353205594/BHARAT GAS/ybl,-1428.97
2025-03-01,UPI/931900971/STARBUCKS/ybl,-367.45
2025-03-03,ACH D- BURGER KING-993491,-271.96
2025-03-04,INDIAN OIL PETROL *55446,-115.05
2025-03-04,SALARY CREDIT BANGALORE,56426.22
2025-03-04,ZOMATO GURGAON,-162.47
2025-03-05,INDIAN OIL PETROL 947386,-203.79
2025-03-05,PVR CINEMAS 673009,-1137.58
2025-03-06,CHATGPT PLUS BANGALORE,-290.54
2025-03-06,UPI/023638210/HALDIRAMS/okhdfc,-341.98
2025-03-07,BLUSMAR 436275,-124.72
2025-03-08,SPENCERS *57161,-928.68
2025-03-09,SWIGGY DELHI,-342.92
2025-03-09,UBER 389135,-93.61
2025-03-09,ZOMATO HYDERABAD,-355.09
2025-03-10,BLINKIT MUMBAI,-731.81
2025-03-11,STARBUCKS *88561,-209.77
2025-03-13,APPLE  434359,-1702.77
2025-03-13,KFC HYDERABAD,-396.77
2025-03-13,UPI-INDIAN OIL PETROL-337645619353@ybl,-254.86
2025-03-13,UPI/386243187/BLUE TOKAI/oksbi,-311.67
2025-03-14,CROMA PUNE,-4158.54
2025-03-14,UPI-MICROSOFT 365-416048428@icici,-515.84
2025-03-15,BLUSMART *53887,-317.46
2025-03-15,POS 4949XXXXXX1820 GOOGLE ONE NOIDA,-224.27
2025-03-16,ACH D- SOCIETY MAINTENANCE-764418,-17316.65
2025-03-16,ACH D- SPENCERS-604326,-424.41
2025-03-16,MUMBAI LOCAL PASS NOIDA,-166.94
2025-03-18,ACH D- SPENCERS-921163,-464.01
2025-03-18,BHARAT PETROLEUM PUNE,-252.68
2025-03-19,ACH D- DOMINOS PIZZA-235164,-392.18
2025-03-20,ACH D- MILK DAIRY BOOTH-349830,-612.16
2025-03-20,MCDONALDS 333864,-426.93
2025-03-20,MUMBAI LOCAL PASS CHENNAI,-312.06
2025-03-20,PAYTM INSIDER *70096,-390.73
2025-03-20,POS 2937XXXXXX6900 DOMINOS PIZZA CHENNAI,-280.42
2025-03-22,UPI-PIZZA HUT-773352625@icici,-265.28
2025-03-23,UPI-BLUSMART-892717780561@icici,-138.13
2025-03-24,ACH D- UBER-589299,-437.12
2025-03-24,UPI/576694062/ZOMATO/oksbi,-208.42
2025-03-25,ACH D- COMEDY CLUB TICKETS-649113,-224.52
2025-03-25,JIOMART HYDERABAD,-306.18
2025-03-25,KFC *65287,-386.32
2025-03-25,POS 2163XXXXXX4309 AIRBNB CHENNAI,-5920.69
2025-03-25,UPI-HALDIRAMS-196222204817@ybl,-646.05
2025-03-27,ACH D- DOMINOS PIZZA-431831,-383.10
2025-03-27,BURGER K 096647,-382.29
2025-03-27,MORE SUPERMARKET 082062,-534.12
2025-03-27,UPI/552718873/LIFESTYLE STORES/oksbi,-2996.30
2025-03-28,ACH D- AJIO-715620,-1724.85
2025-03-29,BHARAT PETROLEU 842802,-239.02
2025-03-29,POS 7869XXXXXX8503 THIRD WAVE COFFEE HYDERABAD,-540.33
2025-03-29,UPI-IRCTC-371386045@ybl,-239.71
2025-03-30,BLUE TOKAI *77543,-320.24
2025-03-30,UPI-BLINKIT-529648840505@ybl,-802.82
2025-03-31,BLUE TOKAI *61158,-459.96
2025-03-31,UPI/096349491/TATA POWER/ybl,-1129.93
2025-04-01,APPLE STORE DELHI,-3463.31
2025-04-01,STARBUCKS *89979,-338.06
2025-04-01,UPI-BIG BAZAAR-230284101@ybl,-968.50
2025-04-03,BWSSB WATER *41728,-935.41
2025-04-03,CULT FIT *46012,-423.58
2025-04-03,UPI-INDANE GAS-601697281628@ybl,-2231.07
2025-04-03,UPI-MCDONALDS-016125122848@icici,-545.02
2025-04-04,POS 6696XXXXXX6484 BLUSMART MUMBAI,-358.03
2025-04-04,SALARY CREDIT MUMBAI,57462.53
2025-04-05,SHARMA KI 425060,-832.32
2025-04-06,ACH D- INDANE GAS-948819,-702.97
2025-04-06,ACH D- RAPIDO-136328,-83.60
2025-04-06,POS 3272XXXXXX2813 FRESH VEGETABLES MART CHENNAI,-439.23
2025-04-06,POS 3618XXXXXX9998 MUMBAI LOCAL PASS NOIDA,-158.70
2025-04-06,SWIGGY INSTAMART HYDERABAD,-434.88
2025-04-06,UPI-SPENCERS-687229279962@axl,-569.56
2025-04-07,ACH D- DOMINOS PIZZA-434967,-231.46
2025-04-07,ACH D- SHELL FUEL-839053,-243.89
2025-04-07,BMTC BUS PASS *48327,-353.20
