date,description,amount
2025-03-08,UPI/204294660/MUMBAI LOCAL PASS/paytm,-96.46
2025-03-09,AMAZON PRIME PUNE,-266.22
2025-03-09,EATSURE *80430,-282.48
2025-03-09,FORTIS HOSPITAL MUMBAI,-642.95
2025-03-11,BURGER KING *33690,-612.81
2025-03-11,UPI-MUMBAI LOCAL PASS-786221571@ybl,-113.67
2025-03-12,FRESH VEGETABLES MART DELHI,-909.83
2025-03-13,NAMMA  751581,-268.96
2025-03-13,UBER *69190,-91.88
2025-03-13,UPI/381360089/SHARMA KIRANA/oksbi,-558.62
2025-03-14,GUPTA PROVISION STORE *34079,-694.61
2025-03-15,POS 5650XXXXXX8258 BLINKIT GURGAON,-951.55
2025-03-16,POS 6288XXXXXX7036 JIOMART HYDERABAD,-891.68
2025-03-19,UPI-FRESH VEGETABLES MART-963501183334@axl,-1979.55
2025-03-22,ACH D- RAPIDO-717325,-147.72
2025-03-22,PLUMBER H 679057,-7936.15
2025-03-24,ACH D- BLINKIT-922102,-390.85
2025-03-24,DMART 979657,-429.51
2025-03-24,UPI/206853688/TATA POWER/oksbi,-742.13
2025-03-24,UPI/975885874/KFC/ybl,-131.44
2025-03-25,POS 8316XXXXXX7774 MUMBAI LOCAL PASS BANGALORE,-81.61
2025-03-25,UPI-UBER-124491057444@icici,-87.77
2025-03-26,ACH D- JIOMART-741054,-1654.52
2025-03-26,UPI/077562599108/NOBROKER RENT/okhdfc,-10537.54
2025-03-27,UPI-THIRD WAVE COFFEE-880852093@axl,-131.50
2025-03-29,ACH D- STARBUCKS-326744,-260.58
2025-03-29,POS 1710XXXXXX4131 INDIAN OIL PETROL DELHI,-65.12
2025-03-30,RAPIDO 306870,-115.16
2025-03-30,WESTSIDE GURGAON,-802.10
2025-03-31,IRCTC BANGALORE,-97.75
2025-04-01,GUPTA PROVISION STORE *06114,-673.44
2025-04-02,SALARY CREDIT NOIDA,60416.96
2025-04-04,BURGER KING *83867,-334.06
2025-04-06,UPI/280809584/SPENCERS/oksbi,-356.50
2025-04-08,GOOGLE ONE *40630,-220.21
2025-04-08,UPI-MORE SUPERMARKET-179717134@axl,-592.74
2025-04-09,UPI-MORE SUPERMARKET-968986493@axl,-723.10
2025-04-10,ACH D- SHELL FUEL-387262,-65.68
2025-04-11,VIJAY SALE 366677,-445.48
2025-04-11,ZEPTO HYDERABAD,-371.61
2025-04-12,UPI/006735860470/RAPIDO/okhdfc,-236.72
2025-04-13,UPI-OLA CABS-863018084871@axl,-86.89
2025-04-15,ACT FIBERNET *17033,-1112.44
2025-04-15,THIRD WAVE COFFEE *73305,-196.46
2025-04-16,BHARAT PETROLEUM 945247,-97.55
2025-04-16,UPI-BSES RAJDHANI-549996131@ybl,-1796.53
2025-04-17,ACH D- OLA CABS-741728,-166.16
2025-04-18,ACH D- BLINKIT-509995,-1024.31
2025-04-19,POS 5958XXXXXX9814 NAMMA METRO BANGALORE,-68.09
2025-04-19,UPI/670586685/GUPTA PROVISION STORE/paytm,-760.06
2025-04-20,BLINKIT HYDERABAD,-700.48
2025-04-20,DELHI METRO HYDERABAD,-106.96
2025-04-21,POS 9949XXXXXX7560 SWIGGY PUNE,-134.79
2025-04-24,ACH D- INDIAN OIL PETROL-292951,-120.76
2025-04-25,LAL PATHLABS CHENNAI,-341.30
2025-04-26,DELHI METRO GURGAON,-65.83
2025-04-26,UPI-EATSURE-862526506@icici,-390.69
2025-04-28,NAMMA METR 906661,-133.92
2025-04-29,POS 7518XXXXXX1811 HALDIRAMS PUNE,-378.70
2025-04-30,BIGBASKET *68373,-1159.13
2025-04-30,MCDONALDS BANGALORE,-175.66
2025-04-30,UPI/099697913/IRCTC/ybl,-65.94
2025-05-01,ACH D- ZEPTO-225830,-781.91
2025-05-01,SALARY CREDIT CHENNAI,62580.42
2025-05-03,CAFE COFFEE DAY BANGALORE,-164.97
2025-05-03,RELIANCE FRESH *92365,-1597.27
2025-05-03,UPI-BLUSMART-508321156@ybl,-161.59
2025-05-04,PIZZA HUT GURGAON,-478.09
2025-05-04,UPI/645943643/RAPIDO/ybl,-82.62
2025-05-08,BESCOM NOIDA,-679.27
2025-05-08,POS 2154XXXXXX6950 SPOTIFY CHENNAI,-220.35
2025-05-08,RENT TRANSFER LANDLORD GURGAON,-6921.43
2025-05-09,ACH D- MUMBAI LOCAL PASS-656375,-36.98
2025-05-09,POS 1072XXXXXX5553 INDIAN OIL PETROL CHENNAI,-311.51
2025-05-09,POS 6556XXXXXX7258 NAMMA METRO NOIDA,-112.59
2025-05-09,UPI-PIZZA HUT-032108289066@axl,-531.32
2025-05-10,HOTSTAR BANGALORE,-289.14
2025-05-12,ACH D- RAPIDO-596281,-97.70
2025-05-12,BHARAT  624620,-1527.07
2025-05-12,UPI-GUPTA PROVISION STORE-626914559@axl,-969.62
2025-05-13,UPI/285491715661/GUPTA PROVISION STORE/okhdfc,-1078.91
2025-05-16,POS 5264XXXXXX8349 THIRD WAVE COFFEE HYDERABAD,-411.47
2025-05-16,UPI/835588924/BURGER KING/oksbi,-339.73
2025-05-18,UPI-RENT TRANSFER LANDLORD-220978744@icici,-14978.71
2025-05-19,UPI-BHARAT GAS-580574668@axl,-1512.39
2025-05-21,ACH D- ACT FIBERNET-109415,-995.71
2025-05-22,ACT FIBERNET PUNE,-1396.97
2025-05-22,BLINKIT *23650,-1197.62
2025-05-22,BURGER KING *03006,-349.86
2025-05-22,UPI/634251671119/UBER/okhdfc,-64.98
2025-05-24,IRCTC PUNE,-86.42
2025-05-24,NAMMA METRO GURGAON,-97.76
2025-05-26,BLUSMART *50963,-101.37
2025-05-26,POS 5024XXXXXX2357 CAFE COFFEE DAY BANGALORE,-294.56
2025-05-26,RELIANCE DIGITAL DELHI,-355.03
2025-05-27,LIFESTYLE STORES *80098,-886.69
2025-05-27,POS 8418XXXXXX2508 UBER GURGAON,-152.19
2025-05-30,SONYLI 077831,-209.84
2025-05-31,BIGBASKET *61746,-1148.89
2025-05-31,FRESH VEGETABLES  100026,-674.49
2025-06-01,UPI-BLUSMART-123459029569@icici,-123.47
2025-06-02,SALARY CREDIT CHENNAI,61319.51
2025-06-03,CULT FIT HYDERABAD,-638.45
2025-06-04,ACH D- BHARAT PETROLEUM-640298,-123.08
2025-06-06,UPI/087675684/BLUSMART/oksbi,-117.38
2025-06-06,UPI/330545271/RENT TRANSFER LANDLORD/ybl,-17881.63
2025-06-07,VI RECHARG 507174,-1661.95
2025-06-08,POS 7160XXXXXX6028 EATSURE GURGAON,-194.74
2025-06-08,UPI/405219621/MILK DAIRY BOOTH/ybl,-787.18
2025-06-09,GUPTA PROVISION STORE CHENNAI,-1559.37
2025-06-12,CAFE COFFEE DAY MUMBAI,-167.82
2025-06-12,UPI/996219830/MORE SUPERMARKET/oksbi,-614.95
2025-06-15,ACH D- SHELL FUEL-220103,-62.52
2025-06-15,MORE SUPERMA 316824,-774.30
2025-06-15,MORE SUPERMA 316824,-774.30
2025-06-16,ACH D- SHELL FUEL-874403,-65.42
2025-06-16,UPI/089795740865/NOBROKER RENT/oksbi,-13868.06
2025-06-16,UPI/846570819/BESCOM/oksbi,-1433.16
2025-06-17,ACH D- MILK DAIRY BOOTH-763080,-1157.58
2025-06-17,MUMBAI LOCAL PASS *30481,-89.28
2025-06-17,UPI/579418847146/BESCOM/oksbi,-1798.90
2025-06-18,POS 3885XXXXXX2823 CAFE COFFEE DAY PUNE,-394.75
2025-06-19,ACH D- NAMMA METRO-583492,-97.26
2025-06-20,OLA CABS MUMBAI,-84.78
2025-06-20,POS 2204XXXXXX2588 DMART GURGAON,-487.56
2025-06-22,MORE SUPERMARKE 244746,-1077.75
2025-06-23,BHARAT GAS *12013,-1259.50
2025-06-23,HP PETROL PUMP *09023,-91.29
2025-06-27,SHELL FUEL *94404,-105.70
2025-06-28,UPI-HOTSTAR-048020038@icici,-353.16
2025-06-29,ACH D- KFC-644636,-227.02
2025-06-29,UPI/352005950519/MORE SUPERMARKET/okhdfc,-779.57
2025-07-01,FRESH VEGETABLES MART GURGAON,-1072.61
2025-07-02,BIG BAZAAR *72227,-557.18
2025-07-02,UPI-GOLDS GYM-289369776@axl,-698.92
2025-07-03,PUNJABI DHABA BANGALORE,-421.14
2025-07-04,SALARY CREDIT MUMBAI,64361.60
2025-07-04,ZOMATO 525522,-375.41
2025-07-05,RENT TRANSFER LANDLORD *20960,-5296.87
2025-07-09,ACH D- OLA CABS-390423,-74.30
2025-07-09,HOTSTAR CHENNAI,-173.46
2025-07-10,UPI/561405181/INDANE GAS/ybl,-2405.67
2025-07-16,ACH D- BURGER KING-799501,-328.21
2025-07-16,UPI/426859175/INDIAN OIL PETROL/paytm,-96.31
2025-07-17,UPI-BLUSMART-050545493@ybl,-68.97
2025-07-17,UPI-DMART-945247878@icici,-839.08
2025-07-18,UPI/935156224910/JIOMART/oksbi,-1434.84
2025-07-19,ACH D- OLA CABS-378892,-94.37
2025-07-19,INDIAN  530404,-175.33
2025-07-19,INDIAN OIL PETROL *78016,-196.89
2025-07-19,INDIAN OIL PETROL 973498,-152.71
2025-07-19,POS 5856XXXXXX7671 INDIAN OIL PETROL NOIDA,-155.19
2025-07-19,UPI-INDIAN OIL PETROL-125233225882@icici,-95.76
2025-07-19,UPI-INDIAN OIL PETROL-209246460030@ybl,-196.87
2025-07-19,UPI-INDIAN OIL PETROL-823516605976@icici,-160.09
2025-07-19,UPI-NAMMA METRO-199435385@axl,-163.32
2025-07-20,RENT TRANSFER LANDLORD GURGAON,-7310.29
2025-07-20,UPI/470301425/BIG BAZAAR/paytm,-1313.70
2025-07-23,ACH D- CHAAYOS-773802,-588.89
2025-07-25,POS 9167XXXXXX7919 PIZZA HUT MUMBAI,-208.90
2025-07-26,UPI/981424561/BHARAT GAS/oksbi,-976.99
2025-07-28,UPI/866985455690/AIRTEL POSTPAID/paytm,-1910.81
2025-07-29,BHARAT GAS *78922,-1163.13
2025-07-31,UPI/037912722170/UBER/paytm,-138.29
2025-08-01,ACH D- DMART-327261,-1974.22
2025-08-01,UPI/970140590024/RELIANCE DIGITAL/ybl,-536.53
2025-08-02,SALARY CREDIT BANGALORE,62571.18
2025-08-03,BLUSMA 749369,-79.61
2025-08-04,POS 9872XXXXXX4821 VI RECHARGE HYDERABAD,-1182.08
2025-08-06,DELHI METRO *87218,-89.25
2025-08-08,UPI-THIRD WAVE COFFEE-531474186977@icici,-480.24
2025-08-09,ACH D- HP PETROL PUMP-167300,-94.19
2025-08-09,ACH D- PLUMBER HOME SERVICE-865077,-10530.06
2025-08-11,ACH D- STARBUCKS-294127,-308.47
2025-08-12,UPI/590464929/OLA CABS/paytm,-96.09
2025-08-15,ACH D- ZEPTO-469016,-422.38
2025-08-15,POS 4518XXXXXX4950 JIOMART BANGALORE,-945.46
2025-08-16,POS 7384XXXXXX8608 SWIGGY BANGALORE,-435.48
2025-08-16,UBER 163114,-113.99
2025-08-18,POS 1507XXXXXX9647 ICLOUD CHENNAI,-845.76
2025-08-19,INDIAN O 704051,-84.88
2025-08-20,POS 7488XXXXXX4505 RELIANCE FRESH NOIDA,-926.13
2025-08-20,ZEPTO 493132,-830.51
2025-08-22,JIO PREPAI 413425,-542.21
2025-08-22,POS 2022XXXXXX7160 SHARMA KIRANA GURGAON,-497.59
2025-08-22,UPI/146859281/BLUSMART/ybl,-61.28
2025-08-24,SHELL FUEL *74158,-106.52
2025-08-24,UPI-RAPIDO-490306576@ybl,-184.28
2025-08-25,MEDPLUS MUMBAI,-491.35
2025-08-25,UPI/623281003/CAFE COFFEE DAY/paytm,-464.11
2025-08-26,POS 5834XXXXXX7119 BHARAT PETROLEUM GURGAON,-167.05
2025-08-27,INDIAN OIL PETROL 706824,-60.95
2025-08-29,IRCTC GURGAON,-112.51
2025-08-29,RAPIDO 543123,-90.10
2025-08-30,CHAAYOS PUNE,-241.39
2025-08-30,CHAAYOS PUNE,-241.39
2025-08-30,UPI-RAPIDO-792854536@axl,-35.28
2025-09-01,JIO PREPAID NOIDA,-392.76
2025-09-04,AMAZON DELHI,-88018.00
2025-09-04,BIGBASKET PUNE,-451.15
2025-09-04,PHARMEASY CHENNAI,-1287.04
2025-09-04,SALARY CREDIT PUNE,63228.44
2025-09-04,UPI/579139328/FRESH VEGETABLES MART/okhdfc,-1049.41
2025-09-08,DMART 234362,-1562.07
2025-09-09,MEDPLUS *34852,-397.78
2025-09-09,POS 9521XXXXXX3529 FRESH VEGETABLES MART GURGAON,-1011.85
2025-09-09,UPI-MORE SUPERMARKET-858121406395@icici,-919.14
2025-09-09,UPI/728436313/NYKAA/oksbi,-1587.11
2025-09-11,INDIAN OIL PET 219117,-118.33
2025-09-12,ZOMATO *20233,-229.76
2025-09-13,NAMMA METRO CHENNAI,-96.76
2025-09-13,UPI-DELHI METRO-139537454186@icici,-131.04
2025-09-14,ACH D- UBER-251410,-74.93
2025-09-14,SWIGGY 135692,-616.10
2025-09-15,ADANI ELEC 564984,-1428.49
2025-09-16,MORE SUPERMARKET 449588,-649.32
2025-09-16,UPI-SPENCERS-508047951871@ybl,-435.40
2025-09-17,POS 3687XXXXXX3218 BLUSMART HYDERABAD,-121.34
2025-09-17,UPI/100722735785/BHARAT PETROLEUM/paytm,-108.98
2025-09-18,UPI-MILK DAIRY BOOTH-306893157610@axl,-743.37
2025-09-19,ACH D- PLUMBER HOME SERVICE-238283,-19901.17
2025-09-19,POS 2092XXXXXX3194 DELHI METRO PUNE,-154.35
2025-09-19,POS 2092XXXXXX3194 DELHI METRO PUNE,-154.35
2025-09-21,ADANI EL 635193,-1120.12
2025-09-21,MORE SUPERMARKET *25072,-679.72
2025-09-24,HP PETROL PU 175956,-84.60
2025-09-25,RAPIDO 018872,-106.26
2025-09-25,RAPIDO CHENNAI,-76.11
2025-09-27,BARBEQUE NATION *75459,-136.08
2025-09-27,THIRD WAVE COFFEE HYDERABAD,-373.66
2025-09-28,ACH D- OLA CABS-985720,-206.94
2025-09-28,GUPTA PROVISION STORE *71597,-2466.70
2025-09-28,POS 9719XXXXXX8352 OLA CABS BANGALORE,-107.46
2025-09-30,UPI-IRCTC-992269284@icici,-57.91
2025-10-01,OLA CABS *21824,-102.75
2025-10-02,ACH D- ZEPTO-127216,-321.65
2025-10-02,POS 4088XXXXXX2487 ZEPTO HYDERABAD,-328.04
2025-10-02,UPI-ZEPTO-463711848584@ybl,-398.98
2025-10-02,ZEPTO 219724,-274.26
2025-10-02,ZEPTO 505367,-347.30
2025-10-02,ZEPTO PUNE,-316.20
2025-10-03,ACH D- BIG BAZAAR-513549,-525.33
2025-10-04,SALARY CREDIT NOIDA,62518.43
2025-10-04,VI RECHA 708552,-991.53
2025-10-05,ACH D- MILK DAIRY BOOTH-563691,-877.34
2025-10-06,POS 2547XXXXXX5521 MORE SUPERMARKET HYDERABAD,-1168.36
2025-10-08,UPI-BIG BAZAAR-142752355200@axl,-1221.76
2025-10-08,UPI/941843120514/BLUSMART/oksbi,-135.12
2025-10-10,PUNJABI 064865,-493.35
2025-10-13,ACH D- LAL PATHLABS-337195,-511.25
2025-10-15,ACH D- EATSURE-195596,-319.46
2025-10-15,POS 5583XXXXXX6540 IRCTC GURGAON,-64.15
2025-10-15,SHARMA KIRANA GURGAON,-1107.74
2025-10-17,AIRTEL POSTPAID MUMBAI,-1176.41
2025-10-17,SHARMA KIRANA 152454,-1388.07
2025-10-17,UPI-OLA CABS-334383985629@icici,-154.24
2025-10-18,NAMMA METRO MUMBAI,-140.86
2025-10-18,UPI/821357329/MICROSOFT 365/oksbi,-221.10
2025-10-19,ACH D- MILK DAIRY BOOTH-717333,-289.71
2025-10-20,MORE SU 043593,-412.64
2025-10-23,AMAZON PRIME *54090,-207.88
2025-10-23,BIGBASKET HYDERABAD,-1603.79
2025-10-23,MUMBAI LOCAL PASS *24486,-151.22
2025-10-24,BIG BAZAAR *20457,-1791.98
2025-10-29,UPI/355567366335/SOCIETY MAINTENANCE/paytm,-9717.89
2025-10-30,ACH D- INDIAN OIL PETROL-485712,-685.33
2025-10-30,POS 8828XXXXXX1017 DELHI METRO PUNE,-246.96
2025-10-31,ACH D- KFC-889862,-278.26
2025-10-31,THIRD WAVE COFFEE *79915,-170.77
2025-11-02,MUMBAI LOCAL PASS CHENNAI,-104.13
2025-11-02,POS 8114XXXXXX4068 BLUSMART PUNE,-241.23
2025-11-03,SALARY CREDIT DELHI,61770.56
2025-11-04,UPI-IRCTC-578015224202@ybl,-59.58
2025-11-05,UPI/964920199733/SHARMA KIRANA/paytm,-675.47
2025-11-06,ACH D- BHARAT PETROLEUM-683288,-84.32
2025-11-06,CAFE COFFEE DAY MUMBAI,-306.97
2025-11-06,VI RECHAR 361993,-755.99
2025-11-06,ZOMATO 979504,-387.85
2025-11-07,UPI-AIRTEL POSTPAID-685297019@icici,-1295.58
2025-11-07,UPI/772488072/GOOGLE ONE/okhdfc,-190.12
2025-11-08,UPI-BHARAT GAS-296019616@icici,-977.13
2025-11-09,ACT FIBE 854235,-1241.48
2025-11-10,ACH D- MILK DAIRY BOOTH-341520,-1099.81
2025-11-10,RELIANCE FRE 094728,-930.24
2025-11-13,DECATH 356525,-1744.65
2025-11-13,DECATH 356525,-1744.65
2025-11-14,UPI-RELIANCE FRESH-719779711425@ybl,-709.89
2025-11-15,ACH D- AJIO-206483,-1683.15
2025-11-17,UPI/606468932/ZEPTO/paytm,-1123.25
2025-11-17,UPI/869163048294/TATA POWER/oksbi,-1307.84
2025-11-20,FRESH VEGETABLES MART NOIDA,-2592.39
2025-11-20,HP PETROL PUMP *84696,-59.65
2025-11-20,MILK DAIRY BOOT 511708,-1495.62
2025-11-20,POS 3191XXXXXX2551 BHARAT PETROLEUM NOIDA,-73.91
2025-11-22,SWIGGY HYDERABAD,-241.75
2025-11-23,ACH D- SOCIETY MAINTENANCE-983167,-3540.67
2025-11-23,ACH D- TATA POWER-270604,-617.89
2025-11-23,THIRD WAVE CO 819789,-449.53
2025-11-23,UPI-ZOMATO-987481929@ybl,-99.25
2025-11-26,POS 1911XXXXXX1088 INDIAN OIL PETROL HYDERABAD,-129.65
2025-11-27,UPI-BURGER KING-060502139015@ybl,-190.63
2025-11-29,UPI-RAPIDO-359470542677@ybl,-116.57
2025-12-02,UPI-MYNTRA-832358303@axl,-1934.44
2025-12-03,PIZZA HUT *71283,-340.11
2025-12-03,POS 2458XXXXXX5869 BLINKIT GURGAON,-1103.58
2025-12-03,SALARY CREDIT DELHI,62903.19
2025-12-03,UPI-MILK DAIRY BOOTH-359577465@icici,-872.11
2025-12-04,BURGER KI 812517,-315.07
2025-12-05,NOBROKER RENT *12569,-8913.37
2025-12-06,POS 5459XXXXXX8042 MILK DAIRY BOOTH NOIDA,-440.08
2025-12-06,POS 9321XXXXXX5204 INDIAN OIL PETROL MUMBAI,-153.83
2025-12-09,POS 3773XXXXXX3062 GUPTA PROVISION STORE PUNE,-1395.25
2025-12-10,ACH D- IRCTC-256634,-231.42
2025-12-14,POS 4257XXXXXX2428 FORTIS HOSPITAL BANGALORE,-1018.35
2025-12-14,POS 7224XXXXXX4634 BHARAT GAS PUNE,-542.18
2025-12-16,BLINKIT *52346,-2059.71
2025-12-16,SHELL FUEL NOIDA,-147.05
2025-12-17,POS 4691XXXXXX6507 STARBUCKS CHENNAI,-309.04
2025-12-18,AMAZON PRIME *40624,-164.09
2025-12-18,HP PETROL PUMP *00789,-106.48
2025-12-19,MUMBAI LOCAL 309436,-62.27
2025-12-19,POS 2805XXXXXX9954 RELIANCE FRESH GURGAON,-518.52
2025-12-19,UPI-MILK DAIRY BOOTH-664160045113@icici,-2483.93
2025-12-19,UPI/256137591/MUMBAI LOCAL PASS/paytm,-280.91
2025-12-21,MICROSOFT 365 *09435,-142.42
2025-12-22,ACH D- GUPTA PROVISION STORE-843613,-587.52
2025-12-22,UPI/539490530587/UBER/okhdfc,-172.31
2025-12-24,ACH D- NOBROKER RENT-568147,-12567.66
2025-12-26,ACH D- DMART-623542,-953.60
2025-12-26,CHAAYOS MUMBAI,-197.40
2025-12-26,UPI/586257964288/BHARAT PETROLEUM/oksbi,-96.13
2025-12-26,UPI/599997167655/NAMMA METRO/paytm,-80.53
2025-12-27,POS 3126XXXXXX5430 PUNJABI DHABA PUNE,-283.57
2025-12-28,UPI/983837150344/HP PETROL PUMP/okhdfc,-126.26
2025-12-29,BSES RA 623969,-3428.26
2025-12-30,PIZZA HUT *70903,-305.16
